pos	good	ambiguous	bad
11492	124	0	4
11493	124	0	4
11494	124	0	4
11495	124	0	4
11496	123	1	4
11497	124	0	4
11498	124	0	4
11499	123	1	4
11500	124	0	4
11501	124	0	4
11502	124	0	4
11503	124	0	4
11504	124	0	4
11505	123	1	4
11506	124	0	4
11507	124	0	4
11508	124	0	4
11509	124	0	4
11510	124	0	4
11511	124	0	4
11512	124	0	4
11513	124	0	4
11514	121	3	4
11515	124	0	4
11516	124	0	4
11517	121	3	4
11518	124	0	4
11519	124	0	4
11520	124	0	4
11521	124	0	4
11522	124	0	4
11523	121	3	4
11524	124	0	4
11525	124	0	4
11526	124	0	4
11527	124	0	4
11528	124	0	4
11529	121	3	4
11530	124	0	4
11531	124	0	4
11532	124	0	4
11533	124	0	4
11534	124	0	4
11535	124	0	4
11536	124	0	4
11537	124	0	4
11538	124	0	4
11539	124	0	4
11540	124	0	4
11541	124	0	4
11542	124	0	4
11543	124	0	4
11544	124	0	4
11545	124	0	4
11546	124	0	4
11547	124	0	4
11548	124	0	4
11549	124	0	4
11550	124	0	4
11551	124	0	4
11552	124	0	4
11553	124	0	4
11554	124	0	4
11555	124	0	4
11556	124	0	4
11557	124	0	4
11558	124	0	4
11559	124	0	4
11560	124	0	4
11561	124	0	4
11562	124	0	4
11563	124	0	4
11564	124	0	4
11565	124	0	4
11566	124	0	4
11567	124	0	4
11568	124	0	4
11569	124	0	4
11570	124	0	4
11571	124	0	4
11572	124	0	4
11573	124	0	4
11574	124	0	4
11575	124	0	4
11576	124	0	4
11577	124	0	4
11578	124	0	4
11579	124	0	4
11580	124	0	4
11581	124	0	4
11582	124	0	4
11583	124	0	4
11584	124	0	4
11585	124	0	4
11586	124	0	4
11587	124	0	4
11588	124	0	4
11589	124	0	4
11590	124	0	4
11591	124	0	4
11592	124	0	4
11593	124	0	4
11594	124	0	4
11595	124	0	4
11596	124	0	4
11597	124	0	4
11598	124	0	4
11599	124	0	4
11600	124	0	4
11601	122	2	4
11602	122	2	4
11603	124	0	4
11604	124	0	4
11605	124	0	4
11606	124	0	4
11607	124	0	4
11608	124	0	4
11609	124	0	4
11610	124	0	4
11611	124	0	4
11612	124	0	4
11613	124	0	4
11614	124	0	4
11615	124	0	4
11616	124	0	4
11617	124	0	4
11618	124	0	4
11619	124	0	4
11620	124	0	4
11621	124	0	4
11622	124	0	4
11623	124	0	4
11624	124	0	4
11625	124	0	4
11626	124	0	4
11627	124	0	4
11628	124	0	4
11629	123	0	5
11630	123	0	5
11631	118	1	9
11632	118	0	10
11633	118	0	10
11634	118	0	10
11635	118	0	10
11636	118	0	10
11637	118	0	10
11638	118	0	10
11639	118	0	10
11640	118	0	10
11641	118	0	10
11642	118	0	10
11643	118	0	10
11644	118	0	10
11645	118	0	10
11646	118	0	10
11647	118	0	10
11648	118	0	10
11649	118	0	10
11650	118	0	10
11651	118	0	10
11652	118	0	10
11653	118	0	10
11654	118	0	10
11655	118	0	10
11656	118	0	10
11657	118	0	10
11658	118	0	10
11659	118	0	10
11660	118	0	10
11661	118	0	10
11662	118	0	10
11663	118	0	10
11664	118	0	10
11665	118	0	10
11666	118	0	10
11667	118	0	10
11668	118	0	10
11669	118	0	10
11670	118	0	10
11671	118	0	10
11672	118	0	10
11673	118	0	10
11674	118	0	10
11675	118	0	10
11676	118	0	10
11677	118	0	10
11678	118	0	10
11679	118	0	10
11680	118	0	10
11681	118	0	10
11682	118	0	10
11683	118	0	10
11684	118	0	10
11685	116	2	10
11686	118	0	10
11687	118	0	10
11688	118	0	10
11689	118	0	10
11690	118	0	10
11691	116	2	10
11692	118	0	10
11693	118	0	10
11694	116	2	10
11695	118	0	10
11696	118	0	10
11697	118	0	10
11698	118	0	10
11699	118	0	10
11700	118	0	10
11701	118	0	10
11702	118	0	10
11703	116	2	10
11704	118	0	10
11705	118	0	10
11706	118	0	10
11707	118	0	10
11708	118	0	10
11709	116	2	10
11710	118	0	10
11711	118	0	10
11712	118	0	10
11713	118	0	10
11714	118	0	10
11715	118	0	10
11716	118	0	10
11717	118	0	10
11718	118	0	10
11719	118	0	10
11720	118	0	10
11721	118	0	10
11722	118	0	10
11723	118	0	10
11724	118	0	10
11725	118	0	10
11726	118	0	10
11727	118	0	10
11728	118	0	10
11729	118	0	10
11730	116	2	10
11731	118	0	10
11732	118	0	10
11733	116	2	10
11734	118	0	10
11735	118	0	10
11736	116	2	10
11737	118	0	10
11738	118	0	10
11739	118	0	10
11740	118	0	10
11741	118	0	10
11742	118	0	10
11743	116	2	10
11744	118	0	10
11745	116	2	10
11746	118	0	10
11747	118	0	10
11748	118	0	10
11749	118	0	10
11750	118	0	10
11751	116	2	10
11752	118	0	10
11753	118	0	10
11754	116	2	10
11755	118	0	10
11756	118	0	10
11757	117	1	10
11758	118	0	10
11759	118	0	10
11760	116	2	10
11761	118	0	10
11762	118	0	10
11763	117	1	10
11764	118	0	10
11765	118	0	10
11766	116	2	10
11767	118	0	10
11768	116	2	10
11769	118	0	10
11770	118	0	10
11771	118	0	10
11772	118	0	10
11773	118	0	10
11774	118	0	10
11775	118	0	10
11776	118	0	10
11777	118	0	10
11778	118	0	10
11779	118	0	10
11780	118	0	10
11781	118	0	10
11782	118	0	10
11783	118	0	10
11784	118	0	10
11785	118	0	10
11786	118	0	10
11787	118	0	10
11788	118	0	10
11789	118	0	10
11790	114	4	10
11791	118	0	10
11792	118	0	10
11793	118	0	10
11794	118	0	10
11795	118	0	10
11796	118	0	10
11797	119	0	9
11798	119	0	9
11799	117	2	9
11800	121	0	7
11801	121	0	7
11802	123	0	5
11803	123	0	5
11804	123	0	5
11805	124	0	4
11806	124	0	4
11807	124	0	4
11808	124	0	4
11809	124	0	4
11810	124	0	4
11811	120	4	4
11812	124	0	4
11813	124	0	4
11814	120	4	4
11815	124	0	4
11816	124	0	4
11817	120	4	4
11818	124	0	4
11819	124	0	4
11820	124	0	4
11821	124	0	4
11822	124	0	4
11823	122	2	4
11824	124	0	4
11825	124	0	4
11826	124	0	4
11827	124	0	4
11828	124	0	4
11829	120	4	4
11830	124	0	4
11831	124	0	4
11832	124	0	4
11833	124	0	4
11834	124	0	4
11835	119	5	4
11836	124	0	4
11837	124	0	4
11838	123	0	5
11839	123	0	5
11840	123	0	5
11841	123	0	5
11842	123	0	5
11843	123	0	5
11844	122	1	5
11845	123	0	5
11846	123	0	5
11847	123	0	5
11848	123	0	5
11849	123	0	5
11850	123	0	5
11851	123	0	5
11852	123	0	5
11853	122	1	5
11854	123	0	5
11855	123	0	5
11856	121	2	5
11857	123	0	5
11858	123	0	5
11859	121	2	5
11860	123	0	5
11861	123	0	5
11862	121	2	5
11863	123	0	5
11864	123	0	5
11865	123	0	5
11866	123	0	5
11867	123	0	5
11868	121	2	5
11869	123	0	5
11870	123	0	5
11871	121	2	5
11872	121	2	5
11873	123	0	5
11874	123	0	5
11875	123	0	5
11876	123	0	5
11877	123	0	5
11878	123	0	5
11879	123	0	5
11880	123	0	5
11881	123	0	5
11882	121	0	7
11883	121	0	7
11884	117	0	11
11885	117	0	11
11886	117	0	11
11887	117	0	11
11888	117	0	11
11889	117	0	11
11890	117	0	11
11891	117	0	11
11892	116	1	11
11893	117	0	11
11894	117	0	11
11895	117	0	11
11896	117	0	11
11897	117	0	11
11898	117	0	11
11899	117	0	11
11900	117	0	11
11901	117	0	11
11902	117	0	11
11903	117	0	11
11904	117	0	11
11905	117	0	11
11906	117	0	11
11907	117	0	11
11908	117	0	11
11909	117	0	11
11910	117	0	11
11911	117	0	11
11912	117	0	11
11913	116	1	11
11914	117	0	11
11915	117	0	11
11916	117	0	11
11917	117	0	11
11918	117	0	11
11919	117	0	11
11920	117	0	11
11921	117	0	11
11922	116	1	11
11923	117	0	11
11924	117	0	11
11925	117	0	11
11926	117	0	11
11927	117	0	11
11928	117	0	11
11929	117	0	11
11930	117	0	11
11931	117	0	11
11932	117	0	11
11933	117	0	11
11934	116	1	11
11935	117	0	11
11936	117	0	11
11937	116	1	11
11938	117	0	11
11939	117	0	11
11940	117	0	11
11941	117	0	11
11942	117	0	11
11943	117	0	11
11944	117	0	11
11945	117	0	11
11946	117	0	11
11947	117	0	11
11948	117	0	11
11949	117	0	11
11950	117	0	11
11951	117	0	11
11952	117	0	11
11953	117	0	11
11954	117	0	11
11955	117	0	11
11956	117	0	11
11957	117	0	11
11958	117	0	11
11959	117	0	11
11960	117	0	11
11961	116	1	11
11962	117	0	11
11963	117	0	11
11964	117	0	11
11965	117	0	11
11966	117	0	11
11967	114	3	11
11968	117	0	11
11969	117	0	11
11970	114	3	11
11971	117	0	11
11972	117	0	11
11973	114	3	11
11974	117	0	11
11975	117	0	11
11976	114	3	11
11977	117	0	11
11978	117	0	11
11979	117	0	11
11980	117	0	11
11981	117	0	11
11982	114	3	11
11983	114	3	11
11984	114	3	11
11985	117	0	11
11986	117	0	11
11987	117	0	11
11988	114	3	11
11989	117	0	11
11990	117	0	11
11991	117	0	11
11992	117	0	11
11993	117	0	11
11994	117	0	11
11995	115	2	11
11996	117	0	11
11997	117	0	11
11998	117	0	11
11999	117	0	11
12000	115	2	11
12001	117	0	11
12002	117	0	11
12003	115	2	11
12004	117	0	11
12005	117	0	11
12006	117	0	11
12007	117	0	11
12008	117	0	11
12009	117	0	11
12010	117	0	11
12011	117	0	11
12012	117	0	11
12013	117	0	11
12014	117	0	11
12015	117	0	11
12016	117	0	11
12017	117	0	11
12018	117	0	11
12019	117	0	11
12020	117	0	11
12021	117	0	11
12022	117	0	11
12023	117	0	11
12024	117	0	11
12025	117	0	11
12026	117	0	11
12027	117	0	11
12028	117	0	11
12029	117	0	11
12030	117	0	11
12031	117	0	11
12032	117	0	11
12033	117	0	11
12034	117	0	11
12035	117	0	11
12036	117	0	11
12037	117	0	11
12038	117	0	11
12039	117	0	11
12040	117	0	11
12041	117	0	11
12042	117	0	11
12043	117	0	11
12044	117	0	11
12045	117	0	11
12046	115	2	11
12047	117	0	11
12048	116	1	11
12049	117	0	11
12050	117	0	11
12051	116	1	11
12052	116	1	11
12053	117	0	11
12054	117	0	11
12055	117	0	11
12056	117	0	11
12057	117	0	11
12058	117	0	11
12059	117	0	11
12060	117	0	11
12061	117	0	11
12062	117	0	11
12063	117	0	11
12064	117	0	11
12065	117	0	11
12066	117	0	11
12067	117	0	11
12068	117	0	11
12069	117	0	11
12070	117	0	11
12071	117	0	11
12072	117	0	11
12073	117	0	11
12074	117	0	11
12075	117	0	11
12076	117	0	11
12077	117	0	11
12078	116	1	11
12079	116	1	11
12080	117	0	11
12081	117	0	11
12082	117	0	11
12083	117	0	11
12084	116	1	11
12085	117	0	11
12086	117	0	11
12087	117	0	11
12088	116	1	11
12089	117	0	11
12090	116	1	11
12091	117	0	11
12092	117	0	11
12093	117	0	11
12094	117	0	11
12095	117	0	11
12096	116	1	11
12097	117	0	11
12098	117	0	11
12099	116	1	11
12100	118	0	10
12101	118	0	10
12102	118	0	10
12103	119	0	9
12104	121	0	7
12105	121	0	7
12106	126	0	2
12107	126	0	2
12108	126	0	2
12109	126	0	2
12110	126	0	2
12111	126	0	2
12112	126	0	2
12113	126	0	2
12114	126	0	2
12115	126	0	2
12116	126	0	2
12117	126	0	2
12118	126	0	2
12119	126	0	2
12120	123	3	2
12121	126	0	2
12122	126	0	2
12123	124	2	2
12124	126	0	2
12125	126	0	2
12126	124	2	2
12127	126	0	2
12128	126	0	2
12129	126	0	2
12130	126	0	2
12131	126	0	2
12132	126	0	2
12133	126	0	2
12134	126	0	2
12135	126	0	2
12136	126	0	2
12137	126	0	2
12138	126	0	2
12139	126	0	2
12140	126	0	2
12141	126	0	2
12142	126	0	2
12143	126	0	2
12144	122	4	2
12145	126	0	2
12146	126	0	2
12147	126	0	2
12148	126	0	2
12149	126	0	2
12150	125	1	2
12151	126	0	2
12152	126	0	2
12153	126	0	2
12154	126	0	2
12155	126	0	2
12156	126	0	2
12157	126	0	2
12158	126	0	2
12159	123	3	2
12160	126	0	2
12161	126	0	2
12162	123	3	2
12163	126	0	2
12164	126	0	2
12165	123	3	2
12166	126	0	2
12167	126	0	2
12168	126	0	2
12169	126	0	2
12170	126	0	2
12171	126	0	2
12172	126	0	2
12173	126	0	2
12174	116	10	2
12175	126	0	2
12176	126	0	2
12177	126	0	2
12178	126	0	2
12179	126	0	2
12180	124	2	2
12181	126	0	2
12182	126	0	2
12183	125	1	2
12184	126	0	2
12185	122	3	3
12186	122	3	3
12187	125	0	3
12188	125	0	3
12189	125	0	3
12190	125	0	3
12191	125	0	3
12192	123	0	5
12193	123	0	5
12194	123	0	5
12195	122	1	5
12196	123	0	5
12197	122	0	6
12198	119	3	6
12199	122	0	6
12200	122	0	6
12201	122	0	6
12202	122	0	6
12203	122	0	6
12204	122	0	6
12205	122	0	6
12206	122	0	6
12207	122	0	6
12208	122	0	6
12209	122	0	6
12210	119	3	6
12211	122	0	6
12212	122	0	6
12213	122	0	6
12214	122	0	6
12215	122	0	6
12216	122	0	6
12217	122	0	6
12218	122	0	6
12219	122	0	6
12220	122	0	6
12221	122	0	6
12222	119	3	6
12223	122	0	6
12224	122	0	6
12225	122	0	6
12226	122	0	6
12227	122	0	6
12228	119	3	6
12229	122	0	6
12230	122	0	6
12231	122	0	6
12232	122	0	6
12233	122	0	6
12234	119	3	6
12235	122	0	6
12236	122	0	6
12237	122	0	6
12238	122	0	6
12239	122	0	6
12240	119	3	6
12241	122	0	6
12242	122	0	6
12243	122	0	6
12244	122	0	6
12245	122	0	6
12246	122	0	6
12247	122	0	6
12248	122	0	6
12249	122	0	6
12250	122	0	6
12251	122	0	6
12252	119	3	6
12253	122	0	6
12254	122	0	6
12255	119	3	6
12256	119	3	6
12257	122	0	6
12258	121	1	6
12259	122	0	6
12260	122	0	6
12261	122	0	6
12262	122	0	6
12263	122	0	6
12264	119	3	6
12265	122	0	6
12266	122	0	6
12267	122	0	6
12268	122	0	6
12269	122	0	6
12270	122	0	6
12271	122	0	6
12272	122	0	6
12273	120	2	6
12274	122	0	6
12275	122	0	6
12276	122	0	6
12277	122	0	6
12278	122	0	6
12279	121	1	6
12280	122	0	6
12281	122	0	6
12282	119	3	6
12283	122	0	6
12284	122	0	6
12285	122	0	6
12286	122	0	6
12287	122	0	6
12288	119	3	6
12289	122	0	6
12290	122	0	6
12291	122	0	6
12292	122	0	6
12293	122	0	6
12294	122	0	6
12295	122	0	6
12296	122	0	6
12297	119	3	6
12298	122	0	6
12299	122	0	6
12300	122	0	6
12301	122	0	6
12302	122	0	6
12303	122	0	6
12304	122	0	6
12305	122	0	6
12306	120	2	6
12307	122	0	6
12308	122	0	6
12309	122	0	6
12310	122	0	6
12311	122	0	6
12312	119	3	6
12313	122	0	6
12314	122	0	6
12315	122	0	6
12316	122	0	6
12317	122	0	6
12318	122	0	6
12319	122	0	6
12320	122	0	6
12321	119	3	6
12322	122	0	6
12323	122	0	6
12324	122	0	6
12325	122	0	6
12326	122	0	6
12327	122	0	6
12328	122	0	6
12329	122	0	6
12330	122	0	6
12331	122	0	6
12332	122	0	6
12333	119	3	6
12334	122	0	6
12335	122	0	6
12336	119	3	6
12337	122	0	6
12338	122	0	6
12339	122	0	6
12340	122	0	6
12341	122	0	6
12342	122	0	6
12343	122	0	6
12344	122	0	6
12345	122	0	6
12346	122	0	6
12347	122	0	6
12348	122	0	6
12349	122	0	6
12350	122	0	6
12351	122	0	6
12352	122	0	6
12353	122	0	6
12354	122	0	6
12355	122	0	6
12356	122	0	6
12357	122	0	6
12358	122	0	6
12359	122	0	6
12360	119	3	6
12361	122	0	6
12362	122	0	6
12363	119	3	6
12364	122	0	6
12365	122	0	6
12366	122	0	6
12367	122	0	6
12368	122	0	6
12369	119	3	6
12370	122	0	6
12371	122	0	6
12372	122	0	6
12373	122	0	6
12374	122	0	6
12375	122	0	6
12376	122	0	6
12377	122	0	6
12378	122	0	6
12379	119	3	6
12380	122	0	6
12381	122	0	6
12382	122	0	6
12383	122	0	6
12384	122	0	6
12385	122	0	6
12386	122	0	6
12387	122	0	6
12388	122	0	6
12389	122	0	6
12390	122	0	6
12391	122	0	6
12392	122	0	6
12393	119	3	6
12394	122	0	6
12395	122	0	6
12396	119	3	6
12397	122	0	6
12398	122	0	6
12399	122	0	6
12400	122	0	6
12401	122	0	6
12402	119	3	6
12403	122	0	6
12404	122	0	6
12405	122	0	6
12406	122	0	6
12407	122	0	6
12408	122	0	6
12409	124	0	4
12410	125	0	3
12411	122	3	3
12412	125	0	3
12413	125	0	3
12414	125	0	3
12415	125	0	3
12416	125	0	3
12417	119	6	3
12418	125	0	3
12419	125	0	3
12420	123	2	3
12421	125	0	3
12422	125	0	3
12423	122	3	3
12424	125	0	3
12425	125	0	3
12426	125	0	3
12427	125	0	3
12428	125	0	3
12429	125	0	3
12430	125	0	3
12431	125	0	3
12432	122	3	3
12433	125	0	3
12434	125	0	3
12435	125	0	3
12436	125	0	3
12437	125	0	3
12438	123	2	3
12439	125	0	3
12440	125	0	3
12441	125	0	3
12442	125	0	3
12443	125	0	3
12444	125	0	3
12445	125	0	3
12446	125	0	3
12447	125	0	3
12448	125	0	3
12449	125	0	3
12450	125	0	3
12451	125	0	3
12452	125	0	3
12453	125	0	3
12454	125	0	3
12455	125	0	3
12456	125	0	3
12457	125	0	3
12458	125	0	3
12459	125	0	3
12460	125	0	3
12461	125	0	3
12462	125	0	3
12463	125	0	3
12464	125	0	3
12465	125	0	3
12466	125	0	3
12467	125	0	3
12468	125	0	3
12469	125	0	3
12470	125	0	3
12471	125	0	3
12472	125	0	3
12473	125	0	3
12474	125	0	3
12475	125	0	3
12476	125	0	3
12477	125	0	3
12478	125	0	3
12479	125	0	3
12480	125	0	3
12481	125	0	3
12482	125	0	3
12483	125	0	3
12484	125	0	3
12485	125	0	3
12486	125	0	3
12487	125	0	3
12488	125	0	3
12489	125	0	3
12490	125	0	3
12491	125	0	3
12492	125	0	3
12493	125	0	3
12494	125	0	3
12495	123	0	5
12496	123	0	5
12497	123	0	5
12498	123	0	5
12499	123	0	5
12500	123	0	5
12501	123	0	5
12502	120	3	5
12503	123	0	5
12504	123	0	5
12505	123	0	5
12506	123	0	5
12507	123	0	5
12508	123	0	5
12509	123	0	5
12510	120	3	5
12511	123	0	5
12512	123	0	5
12513	121	2	5
12514	123	0	5
12515	123	0	5
12516	123	0	5
12517	123	0	5
12518	123	0	5
12519	121	2	5
12520	123	0	5
12521	123	0	5
12522	120	3	5
12523	123	0	5
12524	123	0	5
12525	121	2	5
12526	120	3	5
12527	123	0	5
12528	120	3	5
12529	123	0	5
12530	123	0	5
12531	123	0	5
12532	123	0	5
12533	123	0	5
12534	123	0	5
12535	123	0	5
12536	123	0	5
12537	123	0	5
12538	123	0	5
12539	123	0	5
12540	123	0	5
12541	123	0	5
12542	123	0	5
12543	123	0	5
12544	123	0	5
12545	123	0	5
12546	123	0	5
12547	123	0	5
12548	123	0	5
12549	121	2	5
12550	123	0	5
12551	123	0	5
12552	123	0	5
12553	123	0	5
12554	123	0	5
12555	120	3	5
12556	123	0	5
12557	123	0	5
12558	123	0	5
12559	123	0	5
12560	123	0	5
12561	119	4	5
12562	123	0	5
12563	123	0	5
12564	119	4	5
12565	123	0	5
12566	123	0	5
12567	123	0	5
12568	123	0	5
12569	123	0	5
12570	123	0	5
12571	123	0	5
12572	123	0	5
12573	123	0	5
12574	123	0	5
12575	123	0	5
12576	123	0	5
12577	123	0	5
12578	123	0	5
12579	123	0	5
12580	123	0	5
12581	123	0	5
12582	119	4	5
12583	123	0	5
12584	123	0	5
12585	123	0	5
12586	123	0	5
12587	123	0	5
12588	123	0	5
12589	123	0	5
12590	123	0	5
12591	123	0	5
12592	123	0	5
12593	123	0	5
12594	119	4	5
12595	123	0	5
12596	123	0	5
12597	123	0	5
12598	123	0	5
12599	123	0	5
12600	120	3	5
12601	123	0	5
12602	123	0	5
12603	123	0	5
12604	123	0	5
12605	123	0	5
12606	120	3	5
12607	123	0	5
12608	123	0	5
12609	123	0	5
12610	123	0	5
12611	123	0	5
12612	121	2	5
12613	123	0	5
12614	123	0	5
12615	123	0	5
12616	123	0	5
12617	120	3	5
12618	120	3	5
12619	120	3	5
12620	123	0	5
12621	123	0	5
12622	123	0	5
12623	123	0	5
12624	123	0	5
12625	123	0	5
12626	123	0	5
12627	123	0	5
12628	123	0	5
12629	123	0	5
12630	122	1	5
12631	123	0	5
12632	123	0	5
12633	123	0	5
12634	123	0	5
12635	123	0	5
12636	123	0	5
12637	123	0	5
12638	123	0	5
12639	120	3	5
12640	123	0	5
12641	123	0	5
12642	123	0	5
12643	123	0	5
12644	123	0	5
12645	122	1	5
12646	123	0	5
12647	123	0	5
12648	123	0	5
12649	123	0	5
12650	123	0	5
12651	122	1	5
12652	123	0	5
12653	123	0	5
12654	122	1	5
12655	123	0	5
12656	123	0	5
12657	122	1	5
12658	123	0	5
12659	123	0	5
12660	122	1	5
12661	123	0	5
12662	123	0	5
12663	122	1	5
12664	123	0	5
12665	123	0	5
12666	123	0	5
12667	123	0	5
12668	123	0	5
12669	121	2	5
12670	123	0	5
12671	123	0	5
12672	122	1	5
12673	123	0	5
12674	123	0	5
12675	123	0	5
12676	123	0	5
12677	124	0	4
12678	123	1	4
12679	124	0	4
12680	124	0	4
12681	124	0	4
12682	126	0	2
12683	126	0	2
12684	126	0	2
12685	126	0	2
12686	126	0	2
12687	126	0	2
12688	126	0	2
12689	126	0	2
12690	126	0	2
12691	126	0	2
12692	126	0	2
12693	125	1	2
12694	126	0	2
12695	126	0	2
12696	126	0	2
12697	126	0	2
12698	126	0	2
12699	126	0	2
12700	126	0	2
12701	126	0	2
12702	126	0	2
12703	126	0	2
12704	126	0	2
12705	126	0	2
12706	126	0	2
12707	126	0	2
12708	126	0	2
12709	126	0	2
12710	126	0	2
12711	126	0	2
12712	126	0	2
12713	126	0	2
12714	126	0	2
12715	126	0	2
12716	126	0	2
12717	126	0	2
12718	126	0	2
12719	126	0	2
12720	126	0	2
12721	126	0	2
12722	126	0	2
12723	126	0	2
12724	126	0	2
12725	126	0	2
12726	126	0	2
12727	126	0	2
12728	126	0	2
12729	126	0	2
12730	126	0	2
12731	126	0	2
12732	123	3	2
12733	126	0	2
12734	126	0	2
12735	126	0	2
12736	126	0	2
12737	126	0	2
12738	126	0	2
12739	126	0	2
12740	126	0	2
12741	126	0	2
12742	126	0	2
12743	126	0	2
12744	126	0	2
12745	126	0	2
12746	126	0	2
12747	126	0	2
12748	126	0	2
12749	126	0	2
12750	121	5	2
12751	126	0	2
12752	126	0	2
12753	126	0	2
12754	126	0	2
12755	126	0	2
12756	122	4	2
12757	126	0	2
12758	126	0	2
12759	126	0	2
12760	126	0	2
12761	126	0	2
12762	126	0	2
12763	126	0	2
12764	126	0	2
12765	126	0	2
12766	126	0	2
12767	126	0	2
12768	125	1	2
12769	126	0	2
12770	126	0	2
12771	126	0	2
12772	126	0	2
12773	126	0	2
12774	126	0	2
12775	126	0	2
12776	126	0	2
12777	126	0	2
12778	126	0	2
12779	126	0	2
12780	124	0	4
12781	122	0	6
12782	122	0	6
12783	119	3	6
12784	122	0	6
12785	122	0	6
12786	122	0	6
12787	122	0	6
12788	122	0	6
12789	119	3	6
12790	122	0	6
12791	122	0	6
12792	122	0	6
12793	122	0	6
12794	122	0	6
12795	119	3	6
12796	122	0	6
12797	122	0	6
12798	122	0	6
12799	122	0	6
12800	122	0	6
12801	122	0	6
12802	122	0	6
12803	122	0	6
12804	122	0	6
12805	122	0	6
12806	122	0	6
12807	119	3	6
12808	119	3	6
12809	119	3	6
12810	122	0	6
12811	122	0	6
12812	122	0	6
12813	122	0	6
12814	122	0	6
12815	122	0	6
12816	119	3	6
12817	122	0	6
12818	122	0	6
12819	119	3	6
12820	122	0	6
12821	122	0	6
12822	122	0	6
12823	122	0	6
12824	122	0	6
12825	122	0	6
12826	122	0	6
12827	122	0	6
12828	122	0	6
12829	122	0	6
12830	122	0	6
12831	122	0	6
12832	122	0	6
12833	122	0	6
12834	122	0	6
12835	122	0	6
12836	122	0	6
12837	120	2	6
12838	122	0	6
12839	122	0	6
12840	122	0	6
12841	122	0	6
12842	122	0	6
12843	122	0	6
12844	122	0	6
12845	122	0	6
12846	119	3	6
12847	119	3	6
12848	122	0	6
12849	122	0	6
12850	122	0	6
12851	122	0	6
12852	122	0	6
12853	122	0	6
12854	122	0	6
12855	120	2	6
12856	122	0	6
12857	122	0	6
12858	122	0	6
12859	122	0	6
12860	122	0	6
12861	122	0	6
12862	122	0	6
12863	122	0	6
12864	122	0	6
12865	122	0	6
12866	122	0	6
12867	120	2	6
12868	122	0	6
12869	122	0	6
12870	120	2	6
12871	122	0	6
12872	122	0	6
12873	122	0	6
12874	122	0	6
12875	122	0	6
12876	122	0	6
12877	122	0	6
12878	122	0	6
12879	120	2	6
12880	122	0	6
12881	122	0	6
12882	122	0	6
12883	122	0	6
12884	122	0	6
12885	122	0	6
12886	122	0	6
12887	122	0	6
12888	122	0	6
12889	122	0	6
12890	122	0	6
12891	122	0	6
12892	122	0	6
12893	122	0	6
12894	122	0	6
12895	122	0	6
12896	122	0	6
12897	120	2	6
12898	122	0	6
12899	122	0	6
12900	122	0	6
12901	120	2	6
12902	122	0	6
12903	122	0	6
12904	122	0	6
12905	122	0	6
12906	121	1	6
12907	122	0	6
12908	122	0	6
12909	122	0	6
12910	122	0	6
12911	122	0	6
12912	122	0	6
12913	122	0	6
12914	122	0	6
12915	122	0	6
12916	122	0	6
12917	122	0	6
12918	122	0	6
12919	121	1	6
12920	122	0	6
12921	122	0	6
12922	120	2	6
12923	122	0	6
12924	120	2	6
12925	122	0	6
12926	122	0	6
12927	120	2	6
12928	122	0	6
12929	122	0	6
12930	122	0	6
12931	122	0	6
12932	122	0	6
12933	121	1	6
12934	122	0	6
12935	122	0	6
12936	122	0	6
12937	122	0	6
12938	122	0	6
12939	122	0	6
12940	122	0	6
12941	122	0	6
12942	120	2	6
12943	122	0	6
12944	122	0	6
12945	120	2	6
12946	122	0	6
12947	122	0	6
12948	121	1	6
12949	122	0	6
12950	122	0	6
12951	119	3	6
12952	122	0	6
12953	122	0	6
12954	119	3	6
12955	122	0	6
12956	122	0	6
12957	122	0	6
12958	122	0	6
12959	122	0	6
12960	120	2	6
12961	122	0	6
12962	122	0	6
12963	122	0	6
12964	122	0	6
12965	122	0	6
12966	122	0	6
12967	122	0	6
12968	122	0	6
12969	122	0	6
12970	122	0	6
12971	122	0	6
12972	122	0	6
12973	120	2	6
12974	122	0	6
12975	120	2	6
12976	122	0	6
12977	122	0	6
12978	120	2	6
12979	122	0	6
12980	122	0	6
12981	122	0	6
12982	122	0	6
12983	122	0	6
12984	122	0	6
12985	122	0	6
12986	122	0	6
12987	122	0	6
12988	122	0	6
12989	122	0	6
12990	122	0	6
12991	122	0	6
12992	122	0	6
12993	122	0	6
12994	122	0	6
12995	122	0	6
12996	122	0	6
12997	122	0	6
12998	122	0	6
12999	122	0	6
13000	122	0	6
13001	122	0	6
13002	122	0	6
13003	122	0	6
13004	122	0	6
13005	122	0	6
13006	122	0	6
13007	122	0	6
13008	122	0	6
13009	122	0	6
13010	122	0	6
13011	122	0	6
13012	122	0	6
13013	122	0	6
13014	121	1	6
13015	122	0	6
13016	122	0	6
13017	122	0	6
13018	122	0	6
13019	122	0	6
13020	121	1	6
13021	122	0	6
13022	122	0	6
13023	122	0	6
13024	122	0	6
13025	122	0	6
13026	122	0	6
13027	122	0	6
13028	122	0	6
13029	122	0	6
13030	122	0	6
13031	122	0	6
13032	122	0	6
13033	122	0	6
13034	122	0	6
13035	122	0	6
13036	122	0	6
13037	122	0	6
13038	121	1	6
13039	122	0	6
13040	122	0	6
13041	121	1	6
13042	122	0	6
13043	122	0	6
13044	122	0	6
13045	122	0	6
