Accession,Submitters,Geo_Location,Country
MH129318,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129319,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129320,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129321,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129322,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129323,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129324,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129325,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129326,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129327,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129328,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129329,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129330,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129331,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129332,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129333,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129334,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129335,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129336,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129337,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129338,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129339,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129340,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129341,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129342,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129343,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129344,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129345,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129346,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129347,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129348,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129349,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129350,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129351,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129352,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129353,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129354,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129355,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129356,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129357,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129358,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129359,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129360,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129361,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129362,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129363,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129364,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129365,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129366,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129367,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129368,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129369,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129370,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129371,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129372,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129373,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129374,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129375,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129376,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129377,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129378,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129379,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129380,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129381,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129382,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129383,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129384,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129385,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129386,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129387,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129388,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129389,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129390,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129391,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129392,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129393,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129394,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129395,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129396,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129397,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129398,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129399,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129400,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129401,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129402,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129403,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129404,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129405,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129406,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129407,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129408,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129409,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129410,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129411,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129412,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129413,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129414,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129415,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129416,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129417,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129418,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129419,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129420,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129421,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129422,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129423,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129424,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129425,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129426,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129427,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129428,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129429,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129430,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129431,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129432,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129433,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129434,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129435,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129436,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129437,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129438,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129439,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129440,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129441,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129442,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129443,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129444,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129445,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129446,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129447,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129448,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129449,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129450,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129451,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129452,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129453,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129454,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129455,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129456,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129457,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129458,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129459,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129460,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129461,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129462,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129463,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129464,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129465,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129466,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129467,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129468,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129469,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129470,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129471,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129472,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129473,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129474,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129475,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129476,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129477,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129478,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129479,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129480,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129481,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129482,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129483,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129484,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129485,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129486,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129487,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129488,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129489,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129490,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129491,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129492,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129493,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129494,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129495,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129496,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129497,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129498,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129499,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129500,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129501,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129502,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129503,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129504,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129505,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129506,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129507,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129508,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129509,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129510,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129511,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129512,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129513,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MH129514,"Gimferrer,L., Martin,Md.C., Pumarola,T., Anton,A.",Spain,Spain
MG962340,"Menon,T., Hindupur,A.",India,India
MG962341,"Menon,T., Hindupur,A.",India,India
MG962342,"Menon,T., Hindupur,A.",India,India
MG962343,"Menon,T., Hindupur,A.",India,India
MG962344,"Menon,T., Hindupur,A.",India,India
MG962345,"Menon,T., Hindupur,A.",India,India
MG962346,"Menon,T., Hindupur,A.",India,India
MG966820,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966821,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966822,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966823,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966824,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966825,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966826,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966827,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966828,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966829,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966830,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966831,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966832,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966833,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966834,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966835,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966836,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966837,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966838,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966839,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966840,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966841,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966842,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966843,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966844,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966845,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966846,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966847,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966848,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966849,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966850,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966851,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966852,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966853,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966854,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966855,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966856,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966857,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966858,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966859,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966860,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966861,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966862,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966863,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966864,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966865,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966866,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966867,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966868,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966869,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966870,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966871,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966872,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966873,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966874,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966875,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966876,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966877,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966878,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966879,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966880,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966881,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966882,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966883,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966884,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
MG966885,"Prifert,C., Streng,A., Schultz,J., Liese,J.G., Weissbrich,B., Hofmann,D.",Germany: Wuerzburg,Germany
