MAF	sample	target
0.233082	Yale-RSV-0317	RSVB
0.29744000000000004	Yale-RSV-0317	RSVB
0.43185799999999996	Yale-RSV-0317	RSVB
0.25592499999999996	Yale-RSV-0317	RSVB
0.256051	Yale-RSV-0317	RSVB
0.302013	Yale-RSV-0317	RSVB
0.3	Yale-RSV-0317	RSVB
0.05343500000000001	Yale-RSV-0317	RSVB
0.24911	Yale-RSV-0317	RSVB
0.24942399999999998	Yale-RSV-0317	RSVB
0.247764	Yale-RSV-0317	RSVB
0.06989900000000004	Yale-RSV-0317	RSVB
0.361718	Yale-RSV-0317	RSVB
0.09865100000000004	Yale-RSV-0317	RSVB
0.07140999999999997	Yale-RSV-0317	RSVB
0.41047999999999996	Yale-RSV-0317	RSVB
0.31441	Yale-RSV-0317	RSVB
0.34360199999999996	Yale-RSV-0317	RSVB
0.224199	Yale-RSV-0317	RSVB
0.21595399999999998	Yale-RSV-0317	RSVB
0.06088300000000002	Yale-RSV-0317	RSVB
0.158485	Yale-RSV-0317	RSVB
0.06730000000000003	Yale-RSV-0317	RSVB
0.128506	Yale-RSV-0317	RSVB
0.278399	Yale-RSV-0318	RSVB
0.130703	Yale-RSV-0318	RSVB
0.21550199999999997	Yale-RSV-0318	RSVB
0.10220300000000004	Yale-RSV-0318	RSVB
0.06396900000000005	Yale-RSV-0318	RSVB
0.269231	Yale-RSV-0318	RSVB
0.09409599999999996	Yale-RSV-0318	RSVB
0.257143	Yale-RSV-0318	RSVB
0.395833	Yale-RSV-0318	RSVB
0.14244199999999996	Yale-RSV-0318	RSVB
0.12745399999999996	Yale-RSV-0318	RSVB
0.08519100000000002	Yale-RSV-0318	RSVB
0.11985199999999996	Yale-RSV-0318	RSVB
0.283068	Yale-RSV-0318	RSVB
0.43405	Yale-RSV-0318	RSVB
0.439006	Yale-RSV-0318	RSVB
0.26211399999999996	Yale-RSV-0318	RSVB
0.25802	Yale-RSV-0318	RSVB
0.237727	Yale-RSV-0318	RSVB
0.427072	Yale-RSV-0318	RSVB
0.37137299999999995	Yale-RSV-0318	RSVB
0.17647100000000004	Yale-RSV-0318	RSVB
0.05605099999999996	Yale-RSV-0318	RSVB
0.061946999999999974	Yale-RSV-0318	RSVB
0.12733799999999995	Yale-RSV-0318	RSVB
0.10329900000000003	Yale-RSV-0318	RSVB
0.14955399999999996	Yale-RSV-0318	RSVB
0.218182	Yale-RSV-0318	RSVB
0.100854	Yale-RSV-0318	RSVB
0.061065999999999954	Yale-RSV-0318	RSVB
0.452229	Yale-RSV-0318	RSVB
0.307856	Yale-RSV-0318	RSVB
0.28741000000000005	Yale-RSV-0318	RSVB
0.19650999999999996	Yale-RSV-0318	RSVB
0.15420900000000004	Yale-RSV-0318	RSVB
0.202198	Yale-RSV-0318	RSVB
0.060582000000000025	Yale-RSV-0318	RSVB
0.06111599999999995	Yale-RSV-0318	RSVB
0.135467	Yale-RSV-0318	RSVB
0.14937	Yale-RSV-0319	RSVB
0.163844	Yale-RSV-0319	RSVB
0.08496300000000001	Yale-RSV-0319	RSVB
0.137764	Yale-RSV-0319	RSVB
0.11729299999999998	Yale-RSV-0319	RSVB
0.28802300000000003	Yale-RSV-0319	RSVB
0.354144	Yale-RSV-0319	RSVB
0.436657	Yale-RSV-0319	RSVB
0.465129	Yale-RSV-0319	RSVB
0.40539800000000004	Yale-RSV-0319	RSVB
0.202753	Yale-RSV-0319	RSVB
0.34899800000000003	Yale-RSV-0319	RSVB
0.10344799999999998	Yale-RSV-0319	RSVB
0.054544999999999955	Yale-RSV-0319	RSVB
0.07499999999999996	Yale-RSV-0319	RSVB
0.069268	Yale-RSV-0319	RSVB
0.11432500000000001	Yale-RSV-0319	RSVB
0.19999999999999996	Yale-RSV-0319	RSVB
0.053006	Yale-RSV-0319	RSVB
0.079121	Yale-RSV-0319	RSVB
0.38438399999999995	Yale-RSV-0319	RSVB
0.273273	Yale-RSV-0319	RSVB
0.201125	Yale-RSV-0319	RSVB
0.05969199999999997	Yale-RSV-0319	RSVB
0.15803699999999998	Yale-RSV-0319	RSVB
0.203158	Yale-RSV-0319	RSVB
0.15090400000000004	Yale-RSV-0319	RSVB
0.08647000000000005	Yale-RSV-0319	RSVB
0.20952899999999997	Yale-RSV-0319	RSVB
0.14826799999999996	Yale-RSV-0319	RSVB
0.342413	Yale-RSV-0320	RSVB
0.13414099999999995	Yale-RSV-0320	RSVB
0.24506499999999998	Yale-RSV-0320	RSVB
0.07467599999999996	Yale-RSV-0320	RSVB
0.31746	Yale-RSV-0320	RSVB
0.208333	Yale-RSV-0320	RSVB
0.32	Yale-RSV-0320	RSVB
0.09033500000000005	Yale-RSV-0320	RSVB
0.333333	Yale-RSV-0320	RSVB
0.10263299999999997	Yale-RSV-0320	RSVB
0.121915	Yale-RSV-0320	RSVB
0.245081	Yale-RSV-0320	RSVB
0.36794000000000004	Yale-RSV-0320	RSVB
0.377722	Yale-RSV-0320	RSVB
0.09711099999999995	Yale-RSV-0320	RSVB
0.22762	Yale-RSV-0320	RSVB
0.22933	Yale-RSV-0320	RSVB
0.448993	Yale-RSV-0320	RSVB
0.318553	Yale-RSV-0320	RSVB
0.06666700000000003	Yale-RSV-0320	RSVB
0.08196700000000001	Yale-RSV-0320	RSVB
0.23636400000000002	Yale-RSV-0320	RSVB
0.10246900000000003	Yale-RSV-0320	RSVB
0.14855300000000005	Yale-RSV-0320	RSVB
0.264706	Yale-RSV-0320	RSVB
0.08722700000000005	Yale-RSV-0320	RSVB
0.05047400000000002	Yale-RSV-0320	RSVB
0.402948	Yale-RSV-0320	RSVB
0.289926	Yale-RSV-0320	RSVB
0.217889	Yale-RSV-0320	RSVB
0.19004699999999997	Yale-RSV-0320	RSVB
0.14147900000000002	Yale-RSV-0320	RSVB
0.06008899999999995	Yale-RSV-0320	RSVB
0.449472	Yale-RSV-0320	RSVB
0.06857599999999997	Yale-RSV-0320	RSVB
0.12718300000000005	Yale-RSV-0320	RSVB
0.401708	Yale-RSV-0320	RSVB
0.35687500000000005	Yale-RSV-0321	RSVB
0.14845399999999997	Yale-RSV-0321	RSVB
0.05601500000000004	Yale-RSV-0321	RSVB
0.213096	Yale-RSV-0321	RSVB
0.11756	Yale-RSV-0321	RSVB
0.119035	Yale-RSV-0321	RSVB
0.12670199999999998	Yale-RSV-0321	RSVB
0.27759	Yale-RSV-0321	RSVB
0.315187	Yale-RSV-0321	RSVB
0.42703500000000005	Yale-RSV-0321	RSVB
0.252827	Yale-RSV-0321	RSVB
0.31076	Yale-RSV-0321	RSVB
0.31703000000000003	Yale-RSV-0321	RSVB
0.366667	Yale-RSV-0321	RSVB
0.084507	Yale-RSV-0321	RSVB
0.287384	Yale-RSV-0321	RSVB
0.28791100000000003	Yale-RSV-0321	RSVB
0.288518	Yale-RSV-0321	RSVB
0.208907	Yale-RSV-0321	RSVB
0.07182500000000003	Yale-RSV-0321	RSVB
0.06301400000000001	Yale-RSV-0321	RSVB
0.358278	Yale-RSV-0321	RSVB
0.09743100000000005	Yale-RSV-0321	RSVB
0.11053599999999997	Yale-RSV-0321	RSVB
0.43203899999999995	Yale-RSV-0321	RSVB
0.242718	Yale-RSV-0321	RSVB
0.38197800000000004	Yale-RSV-0321	RSVB
0.221558	Yale-RSV-0321	RSVB
0.212396	Yale-RSV-0321	RSVB
0.238869	Yale-RSV-0321	RSVB
0.279724	Yale-RSV-0321	RSVB
0.18623599999999996	Yale-RSV-0321	RSVB
0.05163300000000004	Yale-RSV-0321	RSVB
0.11821599999999999	Yale-RSV-0321	RSVB
0.07265999999999995	Yale-RSV-0321	RSVB
0.12174399999999996	Yale-RSV-0321	RSVB
0.213836	Yale-RSV-0322	RSVB
0.05536799999999997	Yale-RSV-0322	RSVB
0.491502	Yale-RSV-0322	RSVB
0.219016	Yale-RSV-0322	RSVB
0.273614	Yale-RSV-0322	RSVB
0.480359	Yale-RSV-0322	RSVB
0.33092	Yale-RSV-0322	RSVB
0.13015299999999996	Yale-RSV-0322	RSVB
0.213115	Yale-RSV-0322	RSVB
0.142857	Yale-RSV-0322	RSVB
0.05314399999999997	Yale-RSV-0322	RSVB
0.295508	Yale-RSV-0322	RSVB
0.10477899999999996	Yale-RSV-0322	RSVB
0.219467	Yale-RSV-0322	RSVB
0.40933600000000003	Yale-RSV-0322	RSVB
0.471672	Yale-RSV-0322	RSVB
0.08490600000000004	Yale-RSV-0322	RSVB
0.258151	Yale-RSV-0322	RSVB
0.213513	Yale-RSV-0322	RSVB
0.46392	Yale-RSV-0322	RSVB
0.30916999999999994	Yale-RSV-0322	RSVB
0.128205	Yale-RSV-0322	RSVB
0.07692299999999996	Yale-RSV-0322	RSVB
0.166667	Yale-RSV-0322	RSVB
0.05555600000000005	Yale-RSV-0322	RSVB
0.07407399999999997	Yale-RSV-0322	RSVB
0.12325699999999995	Yale-RSV-0322	RSVB
0.07007200000000002	Yale-RSV-0322	RSVB
0.324786	Yale-RSV-0322	RSVB
0.07765699999999998	Yale-RSV-0322	RSVB
0.05227400000000004	Yale-RSV-0322	RSVB
0.05814799999999998	Yale-RSV-0322	RSVB
0.32493700000000003	Yale-RSV-0322	RSVB
0.314861	Yale-RSV-0322	RSVB
0.30157900000000004	Yale-RSV-0322	RSVB
0.201967	Yale-RSV-0322	RSVB
0.20198499999999997	Yale-RSV-0322	RSVB
0.12639299999999998	Yale-RSV-0322	RSVB
0.08418999999999999	Yale-RSV-0322	RSVB
0.34065900000000005	Yale-RSV-0322	RSVB
0.06759499999999996	Yale-RSV-0322	RSVB
0.23474	Yale-RSV-0322	RSVB
0.38900999999999997	Yale-RSV-0322	RSVB
0.05779699999999999	Yale-RSV-0323	RSVB
0.250108	Yale-RSV-0323	RSVB
0.08540499999999995	Yale-RSV-0323	RSVB
0.074241	Yale-RSV-0323	RSVB
0.05567500000000003	Yale-RSV-0323	RSVB
0.07278499999999999	Yale-RSV-0323	RSVB
0.11291799999999996	Yale-RSV-0323	RSVB
0.08805700000000005	Yale-RSV-0323	RSVB
0.089719	Yale-RSV-0323	RSVB
0.06961700000000004	Yale-RSV-0323	RSVB
0.22759	Yale-RSV-0323	RSVB
0.15291600000000005	Yale-RSV-0323	RSVB
0.468874	Yale-RSV-0323	RSVB
0.357808	Yale-RSV-0323	RSVB
0.05602600000000002	Yale-RSV-0323	RSVB
0.159196	Yale-RSV-0323	RSVB
0.07327399999999995	Yale-RSV-0323	RSVB
0.343542	Yale-RSV-0323	RSVB
0.18604699999999996	Yale-RSV-0323	RSVB
0.08479300000000001	Yale-RSV-0323	RSVB
0.210526	Yale-RSV-0323	RSVB
0.204082	Yale-RSV-0323	RSVB
0.22448999999999997	Yale-RSV-0323	RSVB
0.31818199999999996	Yale-RSV-0323	RSVB
0.10677800000000004	Yale-RSV-0323	RSVB
0.05723400000000001	Yale-RSV-0323	RSVB
0.221993	Yale-RSV-0323	RSVB
0.283924	Yale-RSV-0323	RSVB
0.07706599999999997	Yale-RSV-0323	RSVB
0.21979300000000002	Yale-RSV-0323	RSVB
0.47788699999999995	Yale-RSV-0323	RSVB
0.317569	Yale-RSV-0323	RSVB
0.31366	Yale-RSV-0323	RSVB
0.28137	Yale-RSV-0323	RSVB
0.06751200000000002	Yale-RSV-0323	RSVB
0.362745	Yale-RSV-0323	RSVB
0.41003	Yale-RSV-0323	RSVB
0.052983	Yale-RSV-0323	RSVB
0.056076000000000015	Yale-RSV-0323	RSVB
0.205293	Yale-RSV-0323	RSVB
0.289272	Yale-RSV-0323	RSVB
0.268199	Yale-RSV-0323	RSVB
0.24153199999999997	Yale-RSV-0323	RSVB
0.208964	Yale-RSV-0323	RSVB
0.192967	Yale-RSV-0323	RSVB
0.05799600000000005	Yale-RSV-0323	RSVB
0.08772199999999997	Yale-RSV-0323	RSVB
0.12032900000000002	Yale-RSV-0323	RSVB
0.08918000000000004	Yale-RSV-0323	RSVB
0.10354399999999997	Yale-RSV-0323	RSVB
0.06618000000000002	Yale-RSV-0324	RSVB
0.24224800000000002	Yale-RSV-0324	RSVB
0.08873299999999995	Yale-RSV-0324	RSVB
0.06036399999999997	Yale-RSV-0324	RSVB
0.397865	Yale-RSV-0324	RSVB
0.10145499999999996	Yale-RSV-0324	RSVB
0.24818099999999998	Yale-RSV-0324	RSVB
0.450582	Yale-RSV-0324	RSVB
0.41681999999999997	Yale-RSV-0324	RSVB
0.395501	Yale-RSV-0324	RSVB
0.38818600000000003	Yale-RSV-0324	RSVB
0.283872	Yale-RSV-0324	RSVB
0.225457	Yale-RSV-0324	RSVB
0.223819	Yale-RSV-0324	RSVB
0.351225	Yale-RSV-0324	RSVB
0.20454499999999998	Yale-RSV-0324	RSVB
0.10416700000000001	Yale-RSV-0324	RSVB
0.11904800000000004	Yale-RSV-0324	RSVB
0.07142899999999996	Yale-RSV-0324	RSVB
0.09762400000000004	Yale-RSV-0324	RSVB
0.063025	Yale-RSV-0324	RSVB
0.40317499999999995	Yale-RSV-0324	RSVB
0.333333	Yale-RSV-0324	RSVB
0.202277	Yale-RSV-0324	RSVB
0.20199900000000004	Yale-RSV-0324	RSVB
0.11271299999999995	Yale-RSV-0324	RSVB
0.08494199999999996	Yale-RSV-0324	RSVB
0.21148599999999995	Yale-RSV-0324	RSVB
0.12219000000000002	Yale-RSV-0324	RSVB
0.355527	Yale-RSV-0325	RSVB
0.10546500000000003	Yale-RSV-0325	RSVB
0.21872999999999998	Yale-RSV-0325	RSVB
0.12007699999999999	Yale-RSV-0325	RSVB
0.446809	Yale-RSV-0325	RSVB
0.10573299999999997	Yale-RSV-0325	RSVB
0.11111099999999996	Yale-RSV-0325	RSVB
0.319149	Yale-RSV-0325	RSVB
0.11702199999999996	Yale-RSV-0325	RSVB
0.11604800000000004	Yale-RSV-0325	RSVB
0.06172999999999995	Yale-RSV-0325	RSVB
0.197646	Yale-RSV-0325	RSVB
0.17535500000000004	Yale-RSV-0325	RSVB
0.461901	Yale-RSV-0325	RSVB
0.340002	Yale-RSV-0325	RSVB
0.480617	Yale-RSV-0325	RSVB
0.31137899999999996	Yale-RSV-0325	RSVB
0.08510600000000001	Yale-RSV-0325	RSVB
0.17391299999999998	Yale-RSV-0325	RSVB
0.12	Yale-RSV-0325	RSVB
0.11904800000000004	Yale-RSV-0325	RSVB
0.18477200000000005	Yale-RSV-0325	RSVB
0.14666400000000002	Yale-RSV-0325	RSVB
0.348348	Yale-RSV-0325	RSVB
0.11757499999999999	Yale-RSV-0325	RSVB
0.09373699999999996	Yale-RSV-0325	RSVB
0.41078099999999995	Yale-RSV-0325	RSVB
0.297398	Yale-RSV-0325	RSVB
0.39312199999999997	Yale-RSV-0325	RSVB
0.202191	Yale-RSV-0325	RSVB
0.14967600000000003	Yale-RSV-0325	RSVB
0.11587199999999998	Yale-RSV-0325	RSVB
0.06659300000000001	Yale-RSV-0325	RSVB
0.11039500000000002	Yale-RSV-0325	RSVB
0.05815800000000004	Yale-RSV-0325	RSVB
0.13872799999999996	Yale-RSV-0325	RSVB
0.064913	Yale-RSV-0326	RSVB
0.439437	Yale-RSV-0326	RSVB
0.08527099999999999	Yale-RSV-0326	RSVB
0.298969	Yale-RSV-0326	RSVB
0.20289900000000005	Yale-RSV-0326	RSVB
0.09932300000000005	Yale-RSV-0326	RSVB
0.053922000000000025	Yale-RSV-0326	RSVB
0.06034499999999998	Yale-RSV-0326	RSVB
0.116784	Yale-RSV-0326	RSVB
0.465116	Yale-RSV-0326	RSVB
0.456511	Yale-RSV-0326	RSVB
0.37606799999999996	Yale-RSV-0326	RSVB
0.20030000000000003	Yale-RSV-0326	RSVB
0.054976000000000025	Yale-RSV-0326	RSVB
0.08150999999999997	Yale-RSV-0326	RSVB
0.06464499999999995	Yale-RSV-0326	RSVB
0.31176499999999996	Yale-RSV-0326	RSVB
0.17105700000000001	Yale-RSV-0326	RSVB
0.168176	Yale-RSV-0326	RSVB
0.11210799999999999	Yale-RSV-0326	RSVB
0.085001	Yale-RSV-0326	RSVB
0.09087900000000004	Yale-RSV-0326	RSVB
0.13607199999999997	Yale-RSV-0326	RSVB
0.13533499999999998	Yale-RSV-0326	RSVB
0.13461500000000004	Yale-RSV-0326	RSVB
0.18525199999999997	Yale-RSV-0326	RSVB
0.16138600000000003	Yale-RSV-0326	RSVB
0.30264199999999997	Yale-RSV-0326	RSVB
0.05009399999999997	Yale-RSV-0326	RSVB
0.22727299999999995	Yale-RSV-0326	RSVB
0.09849600000000003	Yale-RSV-0326	RSVB
0.32426299999999997	Yale-RSV-0327	RSVB
0.16129000000000004	Yale-RSV-0327	RSVB
0.140648	Yale-RSV-0327	RSVB
0.14303	Yale-RSV-0327	RSVB
0.07538800000000001	Yale-RSV-0327	RSVB
0.11951400000000001	Yale-RSV-0327	RSVB
0.05158700000000005	Yale-RSV-0327	RSVB
0.11767300000000003	Yale-RSV-0327	RSVB
0.14820500000000003	Yale-RSV-0327	RSVB
0.259837	Yale-RSV-0327	RSVB
0.32826200000000005	Yale-RSV-0327	RSVB
0.45497699999999996	Yale-RSV-0327	RSVB
0.294065	Yale-RSV-0327	RSVB
0.05717399999999995	Yale-RSV-0327	RSVB
0.262113	Yale-RSV-0327	RSVB
0.324516	Yale-RSV-0327	RSVB
0.13133899999999998	Yale-RSV-0327	RSVB
0.05484800000000001	Yale-RSV-0327	RSVB
0.36460800000000004	Yale-RSV-0327	RSVB
0.09011999999999998	Yale-RSV-0327	RSVB
0.06228699999999998	Yale-RSV-0327	RSVB
0.357542	Yale-RSV-0327	RSVB
0.215084	Yale-RSV-0327	RSVB
0.28786	Yale-RSV-0327	RSVB
0.240508	Yale-RSV-0327	RSVB
0.200662	Yale-RSV-0327	RSVB
0.05172399999999999	Yale-RSV-0327	RSVB
0.06803300000000001	Yale-RSV-0327	RSVB
0.11202500000000004	Yale-RSV-0327	RSVB
0.19006500000000004	Yale-RSV-0328	RSVB
0.49576299999999995	Yale-RSV-0328	RSVB
0.06494500000000003	Yale-RSV-0328	RSVB
0.447794	Yale-RSV-0328	RSVB
0.485414	Yale-RSV-0328	RSVB
0.38029	Yale-RSV-0328	RSVB
0.24184799999999995	Yale-RSV-0328	RSVB
0.06351399999999996	Yale-RSV-0328	RSVB
0.07692299999999996	Yale-RSV-0328	RSVB
0.07999999999999996	Yale-RSV-0328	RSVB
0.28009300000000004	Yale-RSV-0328	RSVB
0.277778	Yale-RSV-0328	RSVB
0.05243900000000001	Yale-RSV-0328	RSVB
0.07083300000000003	Yale-RSV-0328	RSVB
0.08527099999999999	Yale-RSV-0328	RSVB
0.20764000000000005	Yale-RSV-0329	RSVB
0.08701599999999998	Yale-RSV-0329	RSVB
0.36053100000000005	Yale-RSV-0329	RSVB
0.11097199999999996	Yale-RSV-0329	RSVB
0.334456	Yale-RSV-0329	RSVB
0.216199	Yale-RSV-0329	RSVB
0.36814	Yale-RSV-0329	RSVB
0.40888	Yale-RSV-0329	RSVB
0.080538	Yale-RSV-0329	RSVB
0.311697	Yale-RSV-0329	RSVB
0.13725500000000002	Yale-RSV-0329	RSVB
0.142857	Yale-RSV-0329	RSVB
0.061223999999999945	Yale-RSV-0329	RSVB
0.19512200000000002	Yale-RSV-0329	RSVB
0.11866600000000005	Yale-RSV-0329	RSVB
0.13827	Yale-RSV-0329	RSVB
0.05335500000000004	Yale-RSV-0329	RSVB
0.15077700000000005	Yale-RSV-0329	RSVB
0.458167	Yale-RSV-0329	RSVB
0.09489800000000004	Yale-RSV-0329	RSVB
0.085619	Yale-RSV-0329	RSVB
0.456328	Yale-RSV-0329	RSVB
0.262032	Yale-RSV-0329	RSVB
0.252146	Yale-RSV-0329	RSVB
0.211059	Yale-RSV-0329	RSVB
0.29638	Yale-RSV-0329	RSVB
0.07830800000000004	Yale-RSV-0329	RSVB
0.174466	Yale-RSV-0329	RSVB
0.09158500000000003	Yale-RSV-0331	RSVB
0.334141	Yale-RSV-0331	RSVB
0.15301600000000004	Yale-RSV-0331	RSVB
0.10943999999999998	Yale-RSV-0331	RSVB
0.080515	Yale-RSV-0331	RSVB
0.210252	Yale-RSV-0331	RSVB
0.335487	Yale-RSV-0331	RSVB
0.40335200000000004	Yale-RSV-0331	RSVB
0.4014	Yale-RSV-0331	RSVB
0.14982700000000004	Yale-RSV-0331	RSVB
0.275724	Yale-RSV-0331	RSVB
0.33539300000000005	Yale-RSV-0331	RSVB
0.18117499999999997	Yale-RSV-0331	RSVB
0.055193999999999965	Yale-RSV-0331	RSVB
0.374846	Yale-RSV-0331	RSVB
0.05353300000000005	Yale-RSV-0331	RSVB
0.05674000000000001	Yale-RSV-0331	RSVB
0.437923	Yale-RSV-0331	RSVB
0.327314	Yale-RSV-0331	RSVB
0.30243200000000003	Yale-RSV-0331	RSVB
0.279172	Yale-RSV-0331	RSVB
0.213538	Yale-RSV-0331	RSVB
0.16478199999999998	Yale-RSV-0331	RSVB
0.07439799999999996	Yale-RSV-0331	RSVB
0.12268999999999997	Yale-RSV-0331	RSVB
0.470588	Yale-RSV-0333	RSVB
0.29874199999999995	Yale-RSV-0333	RSVB
0.419811	Yale-RSV-0333	RSVB
0.054054000000000046	Yale-RSV-0333	RSVB
0.350365	Yale-RSV-0333	RSVB
0.07011800000000001	Yale-RSV-0333	RSVB
0.21078399999999997	Yale-RSV-0333	RSVB
0.07045900000000005	Yale-RSV-0333	RSVB
0.25386600000000004	Yale-RSV-0333	RSVB
0.225694	Yale-RSV-0333	RSVB
0.246675	Yale-RSV-0333	RSVB
0.265664	Yale-RSV-0333	RSVB
0.342282	Yale-RSV-0333	RSVB
0.349448	Yale-RSV-0333	RSVB
0.47335400000000005	Yale-RSV-0333	RSVB
0.05666800000000005	Yale-RSV-0333	RSVB
0.19047599999999998	Yale-RSV-0333	RSVB
0.13043499999999997	Yale-RSV-0333	RSVB
0.15555600000000003	Yale-RSV-0333	RSVB
0.11941000000000002	Yale-RSV-0333	RSVB
0.057135999999999965	Yale-RSV-0333	RSVB
0.05223100000000003	Yale-RSV-0333	RSVB
0.07523999999999997	Yale-RSV-0333	RSVB
0.40678000000000003	Yale-RSV-0333	RSVB
0.354622	Yale-RSV-0333	RSVB
0.32437	Yale-RSV-0333	RSVB
0.15541000000000005	Yale-RSV-0333	RSVB
0.23850499999999997	Yale-RSV-0333	RSVB
0.489196	Yale-RSV-0333	RSVB
0.07675399999999999	Yale-RSV-0333	RSVB
0.11125600000000002	Yale-RSV-0333	RSVB
0.066276	Yale-RSV-0335	RSVB
0.29616699999999996	Yale-RSV-0335	RSVB
0.199774	Yale-RSV-0335	RSVB
0.44577	Yale-RSV-0335	RSVB
0.21847099999999997	Yale-RSV-0335	RSVB
0.06754199999999999	Yale-RSV-0335	RSVB
0.31707300000000005	Yale-RSV-0335	RSVB
0.074627	Yale-RSV-0335	RSVB
0.11894099999999996	Yale-RSV-0335	RSVB
0.10884000000000005	Yale-RSV-0335	RSVB
0.301764	Yale-RSV-0335	RSVB
0.417928	Yale-RSV-0335	RSVB
0.422737	Yale-RSV-0335	RSVB
0.09235700000000002	Yale-RSV-0335	RSVB
0.327276	Yale-RSV-0335	RSVB
0.11122399999999999	Yale-RSV-0335	RSVB
0.08163299999999996	Yale-RSV-0335	RSVB
0.09999999999999998	Yale-RSV-0335	RSVB
0.06480399999999997	Yale-RSV-0335	RSVB
0.10908499999999999	Yale-RSV-0335	RSVB
0.391489	Yale-RSV-0335	RSVB
0.291667	Yale-RSV-0335	RSVB
0.283333	Yale-RSV-0335	RSVB
0.189013	Yale-RSV-0335	RSVB
0.279227	Yale-RSV-0335	RSVB
0.07740199999999997	Yale-RSV-0335	RSVB
0.256769	Yale-RSV-0335	RSVB
0.284199	Yale-RSV-0335	RSVB
0.28387	Yale-RSV-0335	RSVB
0.342526	Yale-RSV-0335	RSVB
0.343955	Yale-RSV-0335	RSVB
0.360764	Yale-RSV-0335	RSVB
0.366809	Yale-RSV-0335	RSVB
0.356701	Yale-RSV-0335	RSVB
0.364631	Yale-RSV-0335	RSVB
0.444263	Yale-RSV-0335	RSVB
0.49046900000000004	Yale-RSV-0335	RSVB
0.49790599999999996	Yale-RSV-0335	RSVB
0.473715	Yale-RSV-0335	RSVB
0.465349	Yale-RSV-0335	RSVB
0.403314	Yale-RSV-0335	RSVB
0.346685	Yale-RSV-0335	RSVB
0.306105	Yale-RSV-0335	RSVB
0.29625	Yale-RSV-0335	RSVB
0.314112	Yale-RSV-0335	RSVB
0.31791400000000003	Yale-RSV-0335	RSVB
0.264363	Yale-RSV-0335	RSVB
0.264115	Yale-RSV-0335	RSVB
0.265596	Yale-RSV-0335	RSVB
0.290596	Yale-RSV-0335	RSVB
0.328549	Yale-RSV-0335	RSVB
0.349889	Yale-RSV-0335	RSVB
0.345555	Yale-RSV-0335	RSVB
0.337088	Yale-RSV-0335	RSVB
0.34093700000000005	Yale-RSV-0335	RSVB
0.329157	Yale-RSV-0335	RSVB
0.201627	Yale-RSV-0335	RSVB
0.207584	Yale-RSV-0335	RSVB
0.209292	Yale-RSV-0335	RSVB
0.09711800000000004	Yale-RSV-0335	RSVB
0.156991	Yale-RSV-0335	RSVB
0.430813	Yale-RSV-0335	RSVB
0.183794	Yale-RSV-0335	RSVB
0.21784499999999996	Yale-RSV-0335	RSVB
0.18604699999999996	Yale-RSV-0336	RSVB
0.464706	Yale-RSV-0336	RSVB
0.052174000000000054	Yale-RSV-0336	RSVB
0.140351	Yale-RSV-0336	RSVB
0.19999999999999996	Yale-RSV-0336	RSVB
0.11627900000000002	Yale-RSV-0336	RSVB
0.10331000000000001	Yale-RSV-0336	RSVB
0.479516	Yale-RSV-0336	RSVB
0.379805	Yale-RSV-0336	RSVB
0.43101599999999995	Yale-RSV-0336	RSVB
0.44330099999999995	Yale-RSV-0336	RSVB
0.47465100000000005	Yale-RSV-0336	RSVB
0.43302	Yale-RSV-0336	RSVB
0.296199	Yale-RSV-0336	RSVB
0.13246500000000005	Yale-RSV-0336	RSVB
0.056857999999999964	Yale-RSV-0336	RSVB
0.287736	Yale-RSV-0336	RSVB
0.19371300000000002	Yale-RSV-0336	RSVB
0.11668400000000001	Yale-RSV-0336	RSVB
0.21123899999999995	Yale-RSV-0336	RSVB
0.205721	Yale-RSV-0336	RSVB
0.216003	Yale-RSV-0336	RSVB
0.237074	Yale-RSV-0336	RSVB
0.24062899999999998	Yale-RSV-0336	RSVB
0.238746	Yale-RSV-0336	RSVB
0.238634	Yale-RSV-0336	RSVB
0.234066	Yale-RSV-0336	RSVB
0.237953	Yale-RSV-0336	RSVB
0.234163	Yale-RSV-0336	RSVB
0.231284	Yale-RSV-0336	RSVB
0.233783	Yale-RSV-0336	RSVB
0.236553	Yale-RSV-0336	RSVB
0.254932	Yale-RSV-0336	RSVB
0.267946	Yale-RSV-0336	RSVB
0.278971	Yale-RSV-0336	RSVB
0.284155	Yale-RSV-0336	RSVB
0.237539	Yale-RSV-0336	RSVB
0.242257	Yale-RSV-0336	RSVB
0.248531	Yale-RSV-0336	RSVB
0.262775	Yale-RSV-0336	RSVB
0.268742	Yale-RSV-0336	RSVB
0.247127	Yale-RSV-0336	RSVB
0.215955	Yale-RSV-0336	RSVB
0.215925	Yale-RSV-0336	RSVB
0.213983	Yale-RSV-0336	RSVB
0.210643	Yale-RSV-0336	RSVB
0.19744099999999998	Yale-RSV-0336	RSVB
0.13043000000000005	Yale-RSV-0336	RSVB
0.13846499999999995	Yale-RSV-0336	RSVB
0.221709	Yale-RSV-0336	RSVB
0.218031	Yale-RSV-0336	RSVB
0.251386	Yale-RSV-0336	RSVB
0.28246000000000004	Yale-RSV-0336	RSVB
0.247269	Yale-RSV-0336	RSVB
0.14516099999999998	Yale-RSV-0336	RSVB
0.436261	Yale-RSV-0336	RSVB
0.293656	Yale-RSV-0336	RSVB
0.140247	Yale-RSV-0336	RSVB
