sample	name	start	end	depth
Yale-RSV-0205	L gene	8501	15080	244491
sample	name	start	end	depth
Yale-RSV-0206	NS1 gene	45	577	12788
Yale-RSV-0206	NS2 gene	594	1098	125624
Yale-RSV-0206	N gene	1125	2327	149969
Yale-RSV-0206	P gene	2331	3244	65693
Yale-RSV-0206	M gene	3254	4208	195812
Yale-RSV-0206	SH gene	4218	4630	49185
Yale-RSV-0206	G gene	4675	5600	17702
Yale-RSV-0206	F gene	5653	7552	248529
Yale-RSV-0206	M2 gene	7609	8568	327867
Yale-RSV-0206	L gene	8501	15080	164488
sample	name	start	end	depth
Yale-RSV-0207	NS1 gene	45	577	89541
Yale-RSV-0207	NS2 gene	594	1098	236805
Yale-RSV-0207	N gene	1125	2327	130528
Yale-RSV-0207	P gene	2331	3244	85546
Yale-RSV-0207	M gene	3254	4208	143167
Yale-RSV-0207	SH gene	4218	4630	52744
Yale-RSV-0207	G gene	4675	5600	32426
Yale-RSV-0207	F gene	5653	7552	207368
Yale-RSV-0207	M2 gene	7609	8568	223640
Yale-RSV-0207	L gene	8501	15080	136213
sample	name	start	end	depth
Yale-RSV-0209	NS1 gene	45	577	144900
Yale-RSV-0209	NS2 gene	594	1098	81327
Yale-RSV-0209	N gene	1125	2327	256693
Yale-RSV-0209	P gene	2331	3244	102831
Yale-RSV-0209	M gene	3254	4208	216541
Yale-RSV-0209	SH gene	4218	4630	98964
Yale-RSV-0209	G gene	4675	5600	20149
Yale-RSV-0209	F gene	5653	7552	481022
Yale-RSV-0209	M2 gene	7609	8568	526087
Yale-RSV-0209	L gene	8501	15080	208527
sample	name	start	end	depth
Yale-RSV-0210	NS1 gene	45	577	123800
Yale-RSV-0210	NS2 gene	594	1098	207594
Yale-RSV-0210	N gene	1125	2327	173503
Yale-RSV-0210	P gene	2331	3244	88558
Yale-RSV-0210	M gene	3254	4208	210456
Yale-RSV-0210	SH gene	4218	4630	71806
Yale-RSV-0210	G gene	4675	5600	61156
Yale-RSV-0210	F gene	5653	7552	353745
Yale-RSV-0210	M2 gene	7609	8568	346345
Yale-RSV-0210	L gene	8501	15080	175835
sample	name	start	end	depth
Yale-RSV-0211	NS1 gene	45	577	90680
Yale-RSV-0211	NS2 gene	594	1098	25951
Yale-RSV-0211	N gene	1125	2327	145217
Yale-RSV-0211	P gene	2331	3244	32433
Yale-RSV-0211	M gene	3254	4208	193551
Yale-RSV-0211	SH gene	4218	4630	54428
Yale-RSV-0211	G gene	4675	5600	38974
Yale-RSV-0211	F gene	5653	7552	223652
Yale-RSV-0211	M2 gene	7609	8568	322379
Yale-RSV-0211	L gene	8501	15080	135608
sample	name	start	end	depth
Yale-RSV-0212	NS1 gene	45	577	181184
Yale-RSV-0212	NS2 gene	594	1098	437481
Yale-RSV-0212	N gene	1125	2327	259790
Yale-RSV-0212	P gene	2331	3244	147215
Yale-RSV-0212	M gene	3254	4208	307522
Yale-RSV-0212	SH gene	4218	4630	122761
Yale-RSV-0212	G gene	4675	5600	22503
Yale-RSV-0212	F gene	5653	7552	469519
Yale-RSV-0212	M2 gene	7609	8568	388078
Yale-RSV-0212	L gene	8501	15080	245173
sample	name	start	end	depth
Yale-RSV-0213	NS1 gene	45	577	33762
Yale-RSV-0213	NS2 gene	594	1098	31024
Yale-RSV-0213	N gene	1125	2327	183462
Yale-RSV-0213	P gene	2331	3244	53921
Yale-RSV-0213	M gene	3254	4208	77885
Yale-RSV-0213	SH gene	4218	4630	23482
Yale-RSV-0213	G gene	4675	5600	23328
Yale-RSV-0213	F gene	5653	7552	83266
Yale-RSV-0213	M2 gene	7609	8568	270281
Yale-RSV-0213	L gene	8501	15080	87805
sample	name	start	end	depth
Yale-RSV-0215	NS1 gene	45	577	177322
Yale-RSV-0215	NS2 gene	594	1098	113019
Yale-RSV-0215	N gene	1125	2327	241224
Yale-RSV-0215	P gene	2331	3244	135826
Yale-RSV-0215	M gene	3254	4208	254905
Yale-RSV-0215	SH gene	4218	4630	112317
Yale-RSV-0215	G gene	4675	5600	95718
Yale-RSV-0215	F gene	5653	7552	420380
Yale-RSV-0215	M2 gene	7609	8568	415972
Yale-RSV-0215	L gene	8501	15080	236737
sample	name	start	end	depth
Yale-RSV-0216	NS1 gene	45	577	28489
Yale-RSV-0216	NS2 gene	594	1098	99655
Yale-RSV-0216	N gene	1125	2327	94385
Yale-RSV-0216	P gene	2331	3244	50358
Yale-RSV-0216	M gene	3254	4208	47224
Yale-RSV-0216	SH gene	4218	4630	169
Yale-RSV-0216	G gene	4675	5600	328
Yale-RSV-0216	F gene	5653	7552	121208
Yale-RSV-0216	M2 gene	7609	8568	218017
Yale-RSV-0216	L gene	8501	15080	160553
sample	name	start	end	depth
Yale-RSV-0217	NS1 gene	45	577	84132
Yale-RSV-0217	NS2 gene	594	1098	114816
Yale-RSV-0217	N gene	1125	2327	192003
Yale-RSV-0217	P gene	2331	3244	72397
Yale-RSV-0217	M gene	3254	4208	240523
Yale-RSV-0217	SH gene	4218	4630	17423
Yale-RSV-0217	G gene	4675	5600	33115
Yale-RSV-0217	F gene	5653	7552	275385
Yale-RSV-0217	M2 gene	7609	8568	325316
Yale-RSV-0217	L gene	8501	15080	201713
sample	name	start	end	depth
Yale-RSV-0218	NS1 gene	45	577	89711
Yale-RSV-0218	NS2 gene	594	1098	202619
Yale-RSV-0218	N gene	1125	2327	121989
Yale-RSV-0218	P gene	2331	3244	69813
Yale-RSV-0218	M gene	3254	4208	133034
Yale-RSV-0218	SH gene	4218	4630	49244
Yale-RSV-0218	G gene	4675	5600	34774
Yale-RSV-0218	F gene	5653	7552	197347
Yale-RSV-0218	M2 gene	7609	8568	206794
Yale-RSV-0218	L gene	8501	15080	124187
sample	name	start	end	depth
Yale-RSV-0219	NS1 gene	45	577	128287
Yale-RSV-0219	NS2 gene	594	1098	134820
Yale-RSV-0219	N gene	1125	2327	192151
Yale-RSV-0219	P gene	2331	3244	81806
Yale-RSV-0219	M gene	3254	4208	259237
Yale-RSV-0219	SH gene	4218	4630	63521
Yale-RSV-0219	G gene	4675	5600	46341
Yale-RSV-0219	F gene	5653	7552	383653
Yale-RSV-0219	M2 gene	7609	8568	460185
Yale-RSV-0219	L gene	8501	15080	214225
sample	name	start	end	depth
Yale-RSV-0220	NS1 gene	45	577	122214
Yale-RSV-0220	NS2 gene	594	1098	252578
Yale-RSV-0220	N gene	1125	2327	197310
Yale-RSV-0220	P gene	2331	3244	120785
Yale-RSV-0220	M gene	3254	4208	202274
Yale-RSV-0220	SH gene	4218	4630	72154
Yale-RSV-0220	G gene	4675	5600	54836
Yale-RSV-0220	F gene	5653	7552	342681
Yale-RSV-0220	M2 gene	7609	8568	333717
Yale-RSV-0220	L gene	8501	15080	188185
sample	name	start	end	depth
Yale-RSV-0223	NS1 gene	45	577	64357
Yale-RSV-0223	NS2 gene	594	1098	59529
Yale-RSV-0223	N gene	1125	2327	94496
Yale-RSV-0223	P gene	2331	3244	39217
Yale-RSV-0223	M gene	3254	4208	145296
Yale-RSV-0223	SH gene	4218	4630	26692
Yale-RSV-0223	G gene	4675	5600	15690
Yale-RSV-0223	F gene	5653	7552	237229
Yale-RSV-0223	M2 gene	7609	8568	260659
Yale-RSV-0223	L gene	8501	15080	91615
sample	name	start	end	depth
Yale-RSV-0224	NS1 gene	45	577	3519
Yale-RSV-0224	NS2 gene	594	1098	4014
Yale-RSV-0224	N gene	1125	2327	11530
Yale-RSV-0224	P gene	2331	3244	140
Yale-RSV-0224	M gene	3254	4208	17108
Yale-RSV-0224	SH gene	4218	4630	7217
Yale-RSV-0224	G gene	4675	5600	7874
Yale-RSV-0224	F gene	5653	7552	14932
Yale-RSV-0224	M2 gene	7609	8568	52782
Yale-RSV-0224	L gene	8501	15080	7398
sample	name	start	end	depth
Yale-RSV-0225	NS1 gene	45	577	68327
Yale-RSV-0225	NS2 gene	594	1098	66340
Yale-RSV-0225	N gene	1125	2327	132737
Yale-RSV-0225	P gene	2331	3244	63554
Yale-RSV-0225	M gene	3254	4208	129404
Yale-RSV-0225	SH gene	4218	4630	41965
Yale-RSV-0225	G gene	4675	5600	41511
Yale-RSV-0225	F gene	5653	7552	282328
Yale-RSV-0225	M2 gene	7609	8568	278703
Yale-RSV-0225	L gene	8501	15080	111423
sample	name	start	end	depth
Yale-RSV-0226	NS1 gene	45	577	103576
Yale-RSV-0226	NS2 gene	594	1098	188181
Yale-RSV-0226	N gene	1125	2327	163032
Yale-RSV-0226	P gene	2331	3244	87788
Yale-RSV-0226	M gene	3254	4208	183198
Yale-RSV-0226	SH gene	4218	4630	57355
Yale-RSV-0226	G gene	4675	5600	38925
Yale-RSV-0226	F gene	5653	7552	292193
Yale-RSV-0226	M2 gene	7609	8568	297135
Yale-RSV-0226	L gene	8501	15080	154731
sample	name	start	end	depth
Yale-RSV-0227	NS1 gene	45	577	74063
Yale-RSV-0227	NS2 gene	594	1098	64947
Yale-RSV-0227	N gene	1125	2327	119604
Yale-RSV-0227	P gene	2331	3244	50308
Yale-RSV-0227	M gene	3254	4208	156694
Yale-RSV-0227	SH gene	4218	4630	46664
Yale-RSV-0227	G gene	4675	5600	29218
Yale-RSV-0227	F gene	5653	7552	221433
Yale-RSV-0227	M2 gene	7609	8568	282060
Yale-RSV-0227	L gene	8501	15080	115612
sample	name	start	end	depth
Yale-RSV-0229	NS1 gene	45	577	99642
Yale-RSV-0229	NS2 gene	594	1098	220255
Yale-RSV-0229	N gene	1125	2327	168363
Yale-RSV-0229	P gene	2331	3244	95336
Yale-RSV-0229	M gene	3254	4208	169518
Yale-RSV-0229	SH gene	4218	4630	72538
Yale-RSV-0229	G gene	4675	5600	46835
Yale-RSV-0229	F gene	5653	7552	328734
Yale-RSV-0229	M2 gene	7609	8568	328278
Yale-RSV-0229	L gene	8501	15080	163325
sample	name	start	end	depth
Yale-RSV-0230	NS1 gene	45	577	143556
Yale-RSV-0230	NS2 gene	594	1098	223909
Yale-RSV-0230	N gene	1125	2327	247667
Yale-RSV-0230	P gene	2331	3244	134004
Yale-RSV-0230	M gene	3254	4208	273863
Yale-RSV-0230	SH gene	4218	4630	93270
Yale-RSV-0230	G gene	4675	5600	77216
Yale-RSV-0230	F gene	5653	7552	516625
Yale-RSV-0230	M2 gene	7609	8568	501785
Yale-RSV-0230	L gene	8501	15080	231238
sample	name	start	end	depth
Yale-RSV-0232	NS1 gene	45	577	1255
Yale-RSV-0232	NS2 gene	594	1098	14637
Yale-RSV-0232	N gene	1125	2327	28961
Yale-RSV-0232	P gene	2331	3244	54179
Yale-RSV-0232	M gene	3254	4208	144667
Yale-RSV-0232	SH gene	4218	4630	26304
Yale-RSV-0232	G gene	4675	5600	270
Yale-RSV-0232	F gene	5653	7552	38177
Yale-RSV-0232	M2 gene	7609	8568	220184
Yale-RSV-0232	L gene	8501	15080	43277
sample	name	start	end	depth
Yale-RSV-0233	NS1 gene	45	577	145606
Yale-RSV-0233	NS2 gene	594	1098	211021
Yale-RSV-0233	N gene	1125	2327	203704
Yale-RSV-0233	P gene	2331	3244	87229
Yale-RSV-0233	M gene	3254	4208	293338
Yale-RSV-0233	SH gene	4218	4630	92370
Yale-RSV-0233	G gene	4675	5600	45210
Yale-RSV-0233	F gene	5653	7552	329231
Yale-RSV-0233	M2 gene	7609	8568	380667
Yale-RSV-0233	L gene	8501	15080	133434
sample	name	start	end	depth
Yale-RSV-0234	NS1 gene	45	577	16638
Yale-RSV-0234	NS2 gene	594	1098	9108
Yale-RSV-0234	N gene	1125	2327	1156
Yale-RSV-0234	P gene	2331	3244	3936
Yale-RSV-0234	M gene	3254	4208	29198
Yale-RSV-0234	SH gene	4218	4630	15445
Yale-RSV-0234	G gene	4675	5600	18
Yale-RSV-0234	F gene	5653	7552	86202
Yale-RSV-0234	M2 gene	7609	8568	160922
Yale-RSV-0234	L gene	8501	15080	44198
sample	name	start	end	depth
Yale-RSV-0236	NS1 gene	45	577	121750
Yale-RSV-0236	NS2 gene	594	1098	162913
Yale-RSV-0236	N gene	1125	2327	170864
Yale-RSV-0236	P gene	2331	3244	79886
Yale-RSV-0236	M gene	3254	4208	199732
Yale-RSV-0236	SH gene	4218	4630	54173
Yale-RSV-0236	G gene	4675	5600	33896
Yale-RSV-0236	F gene	5653	7552	309085
Yale-RSV-0236	M2 gene	7609	8568	309021
Yale-RSV-0236	L gene	8501	15080	173598
sample	name	start	end	depth
Yale-RSV-0238	NS1 gene	45	577	215097
Yale-RSV-0238	NS2 gene	594	1098	510105
Yale-RSV-0238	N gene	1125	2327	317431
Yale-RSV-0238	P gene	2331	3244	175947
Yale-RSV-0238	M gene	3254	4208	337288
Yale-RSV-0238	SH gene	4218	4630	116123
Yale-RSV-0238	G gene	4675	5600	90198
Yale-RSV-0238	F gene	5653	7552	603060
Yale-RSV-0238	M2 gene	7609	8568	527966
Yale-RSV-0238	L gene	8501	15080	307655
sample	name	start	end	depth
Yale-RSV-0239	NS1 gene	45	577	136625
Yale-RSV-0239	NS2 gene	594	1098	157373
Yale-RSV-0239	N gene	1125	2327	225324
Yale-RSV-0239	P gene	2331	3244	62805
Yale-RSV-0239	M gene	3254	4208	261124
Yale-RSV-0239	SH gene	4218	4630	83644
Yale-RSV-0239	G gene	4675	5600	60464
Yale-RSV-0239	F gene	5653	7552	485516
Yale-RSV-0239	M2 gene	7609	8568	523184
Yale-RSV-0239	L gene	8501	15080	228496
sample	name	start	end	depth
Yale-RSV-0240	NS1 gene	45	577	24
Yale-RSV-0240	NS2 gene	594	1098	4887
Yale-RSV-0240	N gene	1125	2327	11813
Yale-RSV-0240	P gene	2331	3244	580
Yale-RSV-0240	M gene	3254	4208	10541
Yale-RSV-0240	SH gene	4218	4630	2837
Yale-RSV-0240	G gene	4675	5600	34
Yale-RSV-0240	F gene	5653	7552	18055
Yale-RSV-0240	M2 gene	7609	8568	28548
Yale-RSV-0240	L gene	8501	15080	2506
sample	name	start	end	depth
Yale-RSV-0241	NS1 gene	45	577	27819
Yale-RSV-0241	NS2 gene	594	1098	203197
Yale-RSV-0241	N gene	1125	2327	151130
Yale-RSV-0241	P gene	2331	3244	101404
Yale-RSV-0241	M gene	3254	4208	221772
Yale-RSV-0241	SH gene	4218	4630	69669
Yale-RSV-0241	G gene	4675	5600	52142
Yale-RSV-0241	F gene	5653	7552	338466
Yale-RSV-0241	M2 gene	7609	8568	303235
Yale-RSV-0241	L gene	8501	15080	163422
sample	name	start	end	depth
Yale-RSV-0242	NS1 gene	45	577	32495
Yale-RSV-0242	NS2 gene	594	1098	18866
Yale-RSV-0242	N gene	1125	2327	37658
Yale-RSV-0242	P gene	2331	3244	9577
Yale-RSV-0242	M gene	3254	4208	67401
Yale-RSV-0242	SH gene	4218	4630	1335
Yale-RSV-0242	G gene	4675	5600	358
Yale-RSV-0242	F gene	5653	7552	114406
Yale-RSV-0242	M2 gene	7609	8568	234647
Yale-RSV-0242	L gene	8501	15080	56486
sample	name	start	end	depth
Yale-RSV-0243	NS1 gene	45	577	8176
Yale-RSV-0243	NS2 gene	594	1098	74223
Yale-RSV-0243	N gene	1125	2327	100202
Yale-RSV-0243	P gene	2331	3244	35709
Yale-RSV-0243	M gene	3254	4208	123799
Yale-RSV-0243	SH gene	4218	4630	29064
Yale-RSV-0243	G gene	4675	5600	14842
Yale-RSV-0243	F gene	5653	7552	181546
Yale-RSV-0243	M2 gene	7609	8568	219374
Yale-RSV-0243	L gene	8501	15080	91364
sample	name	start	end	depth
Yale-RSV-0244	NS1 gene	45	577	22727
Yale-RSV-0244	NS2 gene	594	1098	71437
Yale-RSV-0244	N gene	1125	2327	123404
Yale-RSV-0244	P gene	2331	3244	118167
Yale-RSV-0244	M gene	3254	4208	66901
Yale-RSV-0244	SH gene	4218	4630	7185
Yale-RSV-0244	G gene	4675	5600	18166
Yale-RSV-0244	F gene	5653	7552	168524
Yale-RSV-0244	M2 gene	7609	8568	208440
Yale-RSV-0244	L gene	8501	15080	165068
sample	name	start	end	depth
Yale-RSV-0245	NS1 gene	45	577	113540
Yale-RSV-0245	NS2 gene	594	1098	98781
Yale-RSV-0245	N gene	1125	2327	343363
Yale-RSV-0245	P gene	2331	3244	50068
Yale-RSV-0245	M gene	3254	4208	74988
Yale-RSV-0245	SH gene	4218	4630	38852
Yale-RSV-0245	G gene	4675	5600	39
Yale-RSV-0245	F gene	5653	7552	214760
Yale-RSV-0245	M2 gene	7609	8568	181128
Yale-RSV-0245	L gene	8501	15080	99723
sample	name	start	end	depth
Yale-RSV-0246	NS1 gene	45	577	58052
Yale-RSV-0246	NS2 gene	594	1098	80218
Yale-RSV-0246	N gene	1125	2327	104365
Yale-RSV-0246	P gene	2331	3244	43875
Yale-RSV-0246	M gene	3254	4208	158507
Yale-RSV-0246	SH gene	4218	4630	39791
Yale-RSV-0246	G gene	4675	5600	21674
Yale-RSV-0246	F gene	5653	7552	194503
Yale-RSV-0246	M2 gene	7609	8568	214357
Yale-RSV-0246	L gene	8501	15080	102154
sample	name	start	end	depth
Yale-RSV-0247	NS1 gene	45	577	77
Yale-RSV-0247	NS2 gene	594	1098	5831
Yale-RSV-0247	N gene	1125	2327	5
Yale-RSV-0247	P gene	2331	3244	9
Yale-RSV-0247	M gene	3254	4208	86
Yale-RSV-0247	SH gene	4218	4630	11
Yale-RSV-0247	G gene	4675	5600	1506
Yale-RSV-0247	F gene	5653	7552	10560
Yale-RSV-0247	M2 gene	7609	8568	26000
Yale-RSV-0247	L gene	8501	15080	6122
sample	name	start	end	depth
Yale-RSV-0248	NS1 gene	45	577	42297
Yale-RSV-0248	NS2 gene	594	1098	61079
Yale-RSV-0248	N gene	1125	2327	229214
Yale-RSV-0248	P gene	2331	3244	77578
Yale-RSV-0248	M gene	3254	4208	203987
Yale-RSV-0248	SH gene	4218	4630	37099
Yale-RSV-0248	G gene	4675	5600	42139
Yale-RSV-0248	F gene	5653	7552	396858
Yale-RSV-0248	M2 gene	7609	8568	395009
Yale-RSV-0248	L gene	8501	15080	179015
sample	name	start	end	depth
Yale-RSV-0249	NS1 gene	45	577	69788
Yale-RSV-0249	NS2 gene	594	1098	148836
Yale-RSV-0249	N gene	1125	2327	86430
Yale-RSV-0249	P gene	2331	3244	47764
Yale-RSV-0249	M gene	3254	4208	107170
Yale-RSV-0249	SH gene	4218	4630	34098
Yale-RSV-0249	G gene	4675	5600	23559
Yale-RSV-0249	F gene	5653	7552	147136
Yale-RSV-0249	M2 gene	7609	8568	139349
Yale-RSV-0249	L gene	8501	15080	95644
sample	name	start	end	depth
Yale-RSV-0250	NS1 gene	45	577	2966
Yale-RSV-0250	NS2 gene	594	1098	2901
Yale-RSV-0250	N gene	1125	2327	3809
Yale-RSV-0250	P gene	2331	3244	6557
Yale-RSV-0250	M gene	3254	4208	19423
Yale-RSV-0250	SH gene	4218	4630	5165
Yale-RSV-0250	G gene	4675	5600	110
Yale-RSV-0250	F gene	5653	7552	12862
Yale-RSV-0250	M2 gene	7609	8568	12621
Yale-RSV-0250	L gene	8501	15080	5890
sample	name	start	end	depth
Yale-RSV-0253	NS1 gene	45	577	38407
Yale-RSV-0253	NS2 gene	594	1098	141378
Yale-RSV-0253	N gene	1125	2327	148480
Yale-RSV-0253	P gene	2331	3244	68239
Yale-RSV-0253	M gene	3254	4208	202001
Yale-RSV-0253	SH gene	4218	4630	50125
Yale-RSV-0253	G gene	4675	5600	65356
Yale-RSV-0253	F gene	5653	7552	325651
Yale-RSV-0253	M2 gene	7609	8568	247235
Yale-RSV-0253	L gene	8501	15080	144435
sample	name	start	end	depth
Yale-RSV-0255	NS1 gene	45	577	19932
Yale-RSV-0255	NS2 gene	594	1098	112958
Yale-RSV-0255	N gene	1125	2327	245899
Yale-RSV-0255	P gene	2331	3244	64558
Yale-RSV-0255	M gene	3254	4208	274005
Yale-RSV-0255	SH gene	4218	4630	498
Yale-RSV-0255	G gene	4675	5600	12106
Yale-RSV-0255	F gene	5653	7552	314238
Yale-RSV-0255	M2 gene	7609	8568	452218
Yale-RSV-0255	L gene	8501	15080	248226
sample	name	start	end	depth
Yale-RSV-0256	NS1 gene	45	577	7199
Yale-RSV-0256	NS2 gene	594	1098	19216
Yale-RSV-0256	N gene	1125	2327	64861
Yale-RSV-0256	P gene	2331	3244	1073
Yale-RSV-0256	M gene	3254	4208	1370
Yale-RSV-0256	SH gene	4218	4630	5520
Yale-RSV-0256	G gene	4675	5600	16801
Yale-RSV-0256	F gene	5653	7552	153220
Yale-RSV-0256	M2 gene	7609	8568	227223
Yale-RSV-0256	L gene	8501	15080	65392
sample	name	start	end	depth
Yale-RSV-0257	NS1 gene	45	577	149861
Yale-RSV-0257	NS2 gene	594	1098	271246
Yale-RSV-0257	N gene	1125	2327	219777
Yale-RSV-0257	P gene	2331	3244	72556
Yale-RSV-0257	M gene	3254	4208	281523
Yale-RSV-0257	SH gene	4218	4630	101272
Yale-RSV-0257	G gene	4675	5600	74594
Yale-RSV-0257	F gene	5653	7552	312521
Yale-RSV-0257	M2 gene	7609	8568	368755
Yale-RSV-0257	L gene	8501	15080	224559
sample	name	start	end	depth
Yale-RSV-0258	NS1 gene	45	577	62651
Yale-RSV-0258	NS2 gene	594	1098	67305
Yale-RSV-0258	N gene	1125	2327	89574
Yale-RSV-0258	P gene	2331	3244	79153
Yale-RSV-0258	M gene	3254	4208	120773
Yale-RSV-0258	SH gene	4218	4630	36220
Yale-RSV-0258	G gene	4675	5600	28951
Yale-RSV-0258	F gene	5653	7552	223144
Yale-RSV-0258	M2 gene	7609	8568	174587
Yale-RSV-0258	L gene	8501	15080	142427
sample	name	start	end	depth
Yale-RSV-0260	NS1 gene	45	577	19
Yale-RSV-0260	NS2 gene	594	1098	27
Yale-RSV-0260	N gene	1125	2327	2
Yale-RSV-0260	P gene	2331	3244	9
Yale-RSV-0260	M gene	3254	4208	55
Yale-RSV-0260	SH gene	4218	4630	145
Yale-RSV-0260	G gene	4675	5600	33
Yale-RSV-0260	F gene	5653	7552	182
Yale-RSV-0260	M2 gene	7609	8568	8
Yale-RSV-0260	L gene	8501	15080	15743
sample	name	start	end	depth
Yale-RSV-0261	NS1 gene	45	577	26409
Yale-RSV-0261	NS2 gene	594	1098	16353
Yale-RSV-0261	N gene	1125	2327	47167
Yale-RSV-0261	P gene	2331	3244	12355
Yale-RSV-0261	M gene	3254	4208	63953
Yale-RSV-0261	SH gene	4218	4630	2134
Yale-RSV-0261	G gene	4675	5600	3560
Yale-RSV-0261	F gene	5653	7552	73585
Yale-RSV-0261	M2 gene	7609	8568	122831
Yale-RSV-0261	L gene	8501	15080	52772
sample	name	start	end	depth
Yale-RSV-0263	NS1 gene	45	577	81736
Yale-RSV-0263	NS2 gene	594	1098	76048
Yale-RSV-0263	N gene	1125	2327	162347
Yale-RSV-0263	P gene	2331	3244	63853
Yale-RSV-0263	M gene	3254	4208	199432
Yale-RSV-0263	SH gene	4218	4630	47804
Yale-RSV-0263	G gene	4675	5600	34406
Yale-RSV-0263	F gene	5653	7552	309119
Yale-RSV-0263	M2 gene	7609	8568	370552
Yale-RSV-0263	L gene	8501	15080	125711
sample	name	start	end	depth
Yale-RSV-0264	NS1 gene	45	577	126005
Yale-RSV-0264	NS2 gene	594	1098	138266
Yale-RSV-0264	N gene	1125	2327	189577
Yale-RSV-0264	P gene	2331	3244	75447
Yale-RSV-0264	M gene	3254	4208	210345
Yale-RSV-0264	SH gene	4218	4630	7924
Yale-RSV-0264	G gene	4675	5600	49718
Yale-RSV-0264	F gene	5653	7552	253257
Yale-RSV-0264	M2 gene	7609	8568	376315
Yale-RSV-0264	L gene	8501	15080	194659
sample	name	start	end	depth
Yale-RSV-0265	NS1 gene	45	577	60422
Yale-RSV-0265	NS2 gene	594	1098	47137
Yale-RSV-0265	N gene	1125	2327	119611
Yale-RSV-0265	P gene	2331	3244	28282
Yale-RSV-0265	M gene	3254	4208	126347
Yale-RSV-0265	SH gene	4218	4630	27776
Yale-RSV-0265	G gene	4675	5600	20991
Yale-RSV-0265	F gene	5653	7552	200764
Yale-RSV-0265	M2 gene	7609	8568	181182
Yale-RSV-0265	L gene	8501	15080	98993
sample	name	start	end	depth
Yale-RSV-0267	NS1 gene	45	577	5412
Yale-RSV-0267	NS2 gene	594	1098	39790
Yale-RSV-0267	N gene	1125	2327	75908
Yale-RSV-0267	P gene	2331	3244	5889
Yale-RSV-0267	M gene	3254	4208	57809
Yale-RSV-0267	SH gene	4218	4630	22919
Yale-RSV-0267	G gene	4675	5600	18526
Yale-RSV-0267	F gene	5653	7552	96291
Yale-RSV-0267	M2 gene	7609	8568	157934
Yale-RSV-0267	L gene	8501	15080	59338
sample	name	start	end	depth
Yale-RSV-0268	NS1 gene	45	577	98251
Yale-RSV-0268	NS2 gene	594	1098	124843
Yale-RSV-0268	N gene	1125	2327	154584
Yale-RSV-0268	P gene	2331	3244	63290
Yale-RSV-0268	M gene	3254	4208	187227
Yale-RSV-0268	SH gene	4218	4630	49630
Yale-RSV-0268	G gene	4675	5600	18325
Yale-RSV-0268	F gene	5653	7552	272512
Yale-RSV-0268	M2 gene	7609	8568	341160
Yale-RSV-0268	L gene	8501	15080	148050
sample	name	start	end	depth
Yale-RSV-0269	NS1 gene	45	577	482
Yale-RSV-0269	NS2 gene	594	1098	14726
Yale-RSV-0269	N gene	1125	2327	61335
Yale-RSV-0269	P gene	2331	3244	192
Yale-RSV-0269	M gene	3254	4208	26988
Yale-RSV-0269	SH gene	4218	4630	5
Yale-RSV-0269	G gene	4675	5600	10136
Yale-RSV-0269	F gene	5653	7552	41050
Yale-RSV-0269	M2 gene	7609	8568	69140
Yale-RSV-0269	L gene	8501	15080	17373
sample	name	start	end	depth
Yale-RSV-0270	NS1 gene	45	577	109407
Yale-RSV-0270	NS2 gene	594	1098	255191
Yale-RSV-0270	N gene	1125	2327	156603
Yale-RSV-0270	P gene	2331	3244	84292
Yale-RSV-0270	M gene	3254	4208	138000
Yale-RSV-0270	SH gene	4218	4630	22839
Yale-RSV-0270	G gene	4675	5600	62602
Yale-RSV-0270	F gene	5653	7552	269052
Yale-RSV-0270	M2 gene	7609	8568	273796
Yale-RSV-0270	L gene	8501	15080	154467
sample	name	start	end	depth
Yale-RSV-0273	NS1 gene	45	577	202956
Yale-RSV-0273	NS2 gene	594	1098	245989
Yale-RSV-0273	N gene	1125	2327	238701
Yale-RSV-0273	P gene	2331	3244	86907
Yale-RSV-0273	M gene	3254	4208	331336
Yale-RSV-0273	SH gene	4218	4630	6357
Yale-RSV-0273	G gene	4675	5600	53627
Yale-RSV-0273	F gene	5653	7552	417091
Yale-RSV-0273	M2 gene	7609	8568	441299
Yale-RSV-0273	L gene	8501	15080	236861
sample	name	start	end	depth
Yale-RSV-0274	NS1 gene	45	577	37724
Yale-RSV-0274	NS2 gene	594	1098	20130
Yale-RSV-0274	N gene	1125	2327	92406
Yale-RSV-0274	P gene	2331	3244	34630
Yale-RSV-0274	M gene	3254	4208	115593
Yale-RSV-0274	SH gene	4218	4630	26299
Yale-RSV-0274	G gene	4675	5600	19109
Yale-RSV-0274	F gene	5653	7552	121972
Yale-RSV-0274	M2 gene	7609	8568	264916
Yale-RSV-0274	L gene	8501	15080	74193
sample	name	start	end	depth
Yale-RSV-0275	NS1 gene	45	577	129213
Yale-RSV-0275	NS2 gene	594	1098	55467
Yale-RSV-0275	N gene	1125	2327	217921
Yale-RSV-0275	P gene	2331	3244	99219
Yale-RSV-0275	M gene	3254	4208	257743
Yale-RSV-0275	SH gene	4218	4630	76120
Yale-RSV-0275	G gene	4675	5600	40509
Yale-RSV-0275	F gene	5653	7552	360412
Yale-RSV-0275	M2 gene	7609	8568	469223
Yale-RSV-0275	L gene	8501	15080	208908
sample	name	start	end	depth
Yale-RSV-0276	NS1 gene	45	577	151149
